id,title,lang,phoneme,personAltLabel,personDescription,birth,death,age
http://www.wikidata.org/entity/Q110010,شين دون@ar,ar,ʃajn dawn,,,1322-01-01,1371-01-01,49
http://www.wikidata.org/entity/Q125098016,الكُومي@ar,ar,k_oːmj,أحمد بن عثمان بن إدريس بن محمد الكومي,أمير ثائر وحفيد آخر ملوك بني عبد المؤمن بالمغرب,1322-01-01,1361-01-01,39
http://www.wikidata.org/entity/Q176806,ألبرشت فون ستيرنبيرغ@ar,ar,a:lbrʃt fawn stajrnbiːrɣ,,,1322-01-01,1380-01-22,58
http://www.wikidata.org/entity/Q1772324,بيدرو غوميز@ar,ar,biːdruː ɣoːmiːz,,,1322-01-01,1374-06-10,52
http://www.wikidata.org/entity/Q2417845,إيميلدا لامبرتيني@ar,ar,ʔajmajldaː laːmbrteːnj,,,1322-01-01,1333-05-13,11
http://www.wikidata.org/entity/Q551079,نيكولاس دي لوكسمبورغ@ar,ar,neːkuːlaːs diː lwksmbwrɣ,,أسقف بوهيمي,1322-01-01,1358-07-21,36
http://www.wikidata.org/entity/Q697880,يانغ إنريك، مارغريف مورافيا@ar,ar,jaːnɣ ʔ|inriːk maːrɣrajf moːraːfjaː,,,1322-02-12,1375-11-12,53
http://www.wikidata.org/entity/Q125098867,الحَفْصي@ar,ar,ħ_fsˤj,عمر بن أبي بكر المتوكل على الله بن يحيى بن إبراهيم الحفصي,من ملوك الموحدين في تونس، قتله بعض الجند بقرب قابس بعد ولايته لعشرة أشهر و 13 يوما,1323-01-01,1347-01-01,24
http://www.wikidata.org/entity/Q2667226,مارغريت من برابانت، دوقة فلاندرز@ar,ar,maːrɣrajt mn braːbaːnt doːqɣrajt mn braːbaːnt doːʔa flaːndrz flaːndrz,,سياسية بلجيكية,1323-02-17,1380-01-01,57
http://www.wikidata.org/entity/Q923612,آن البوهيمية@ar,ar,ʔ|aːn aːlbwhiːmiːa,آنا اللوكسمبورغية,دوقة النمسا,1323-04-04,1338-09-11,15
http://www.wikidata.org/entity/Q18715,فيليب من بورغندي، كونت أوفيرن@ar,ar,fiːliːb mn bawrɣndiː kuːnt ʔwfjrn,فيليب من بورغندي,,1323-11-18,1346-08-18,23
