id,title,lang,phoneme,personAltLabel,personDescription,birth,death,age
http://www.wikidata.org/entity/Q232039,גיזלה מבוואריה@he,he,ɡizla mboʔʁia,,"נסיכה גרמניה, מלכה-רעיה הונגרית",0985-01-01,1033-01-01,48
http://www.wikidata.org/entity/Q296652,"סנצ'ו השלישי, מלך נווארה@he",he,sntso hʃliʃi mlχ noʔra,,,0985-01-01,1035-10-18,50
http://www.wikidata.org/entity/Q542064,"ראדבוט, רוזן הבסבורג@he",he,ʁʔdbot rozn hbsborɡ,,אציל גרמני,0985-01-01,1045-01-01,60
http://www.wikidata.org/entity/Q615555,חמזה בן-עלי@he,he,χmza bnʔli,,ממפיצי הדת הדרוזית,0985-01-01,1021-01-01,36
http://www.wikidata.org/entity/Q708539,רדולפוס גלאבר@he,he,rdolfos ɡlʔbʁ,ראול רדולפוס גלאבר,היסטוריון צרפתי,0985-01-01,1047-01-01,62
http://www.wikidata.org/entity/Q342137,אל-חאכם באמר אללה@he,he,ʔlχʔχm bʔmʁ ʔlla,אל-מנצור בן נזאר,ח'ליפה פאטמי,0985-08-18,1021-02-13,36
http://www.wikidata.org/entity/Q31647,בזפרים@he,he,bzfrim,,,0986-01-01,1032-01-01,46
http://www.wikidata.org/entity/Q188684,"אדמונד השני, מלך אנגליה@he",he,ʔdmond hʃni mlχ ʔŋlia,אדמונד השני מאנגליה,מלך אנגליה,0988-01-01,1016-11-30,28
http://www.wikidata.org/entity/Q4267,אדמר משאבן@he,he,ʔdmr mʃʔbn,,נזיר וכרוניקן צרפתי (988–1034 בערך),0988-01-01,1034-01-01,46
http://www.wikidata.org/entity/Q62033,גיסלה משוואביה@he,he,ɡisla mʃoʔbia,,,0989-11-16,1043-02-15,54
http://www.wikidata.org/entity/Q152256,"קונראד השני, קיסר האימפריה הרומית הקדושה@he",he,konrʔd hʃni qisʁ hʔimfʁia hʁomit hqdoʃa,,קיסר האימפריה הרומית הקדושה,0990-01-01,1039-06-04,49
http://www.wikidata.org/entity/Q312775,"שמואל אבא, מלך הונגריה@he",he,ʃmoʔl ʔbʔ mlχ hoŋʁia,,,0990-01-01,1044-07-11,54
http://www.wikidata.org/entity/Q335966,יונה אבן ג'נאח@he,he,jona ʔbn ɡnʔħ,"אבן ג׳אנח, אבו אל־ואליד מרואן,",מדקדק עברי,0990-01-01,1050-01-01,60
http://www.wikidata.org/entity/Q5670642,סלג'וק@he,he,slɡvq,,מייסד השושלת הסלג'וקית,0990-01-01,1038-01-01,48
http://www.wikidata.org/entity/Q28468,מייסקו השני@he,he,miisqo hʃni,,,0990-01-01,1034-05-11,44
http://www.wikidata.org/entity/Q47179,אירלנגגה@he,he,ʔiʁlŋɡa,,,0991-01-01,1049-01-01,58
http://www.wikidata.org/entity/Q192238,גווידו ד'ארצו@he,he,ɡoidv dʔrtso,גואידו מארצו,,0992-01-01,1050-01-01,58
http://www.wikidata.org/entity/Q935635,אוטונה אורסאולו@he,he,aotona aoʁsaolo,אוטו אורסאולו,דוכס ונציה ה-27,0993-01-01,1032-01-01,39
http://www.wikidata.org/entity/Q134128,קנוט הגדול@he,he,knot hɡdol,קנוט השני,"מלך אנגליה, דנמרק ונורווגיה",0994-01-01,1035-11-12,41
http://www.wikidata.org/entity/Q283561,"אלפונסו החמישי, מלך לאון@he",he,ʔlfonso hχmiʃi mlχ laon,,,0994-01-01,1028-08-07,34
http://www.wikidata.org/entity/Q311011,"האראלד השני, מלך דנמרק@he",he,hʔʁʔld hʃni mlχ dnmrq,,מלך דנמרק,0994-01-01,1018-01-01,24
http://www.wikidata.org/entity/Q1931590,יחיא אל-מתעלי באללה@he,he,jħja ʔlmtʔli bʔlla,,,0995-01-01,1035-01-01,40
http://www.wikidata.org/entity/Q208331,"אולף השני, מלך נורווגיה@he",he,aolf hʃni mlχ norvoia,סיינט אולף,ממלכי נורווגיה,0995-01-01,1030-07-29,35
http://www.wikidata.org/entity/Q3090657,פוג'יווארה נו סאדאיורי@he,he,foɡivʔʁa no sʔdʔiori,,,0995-01-01,1045-02-14,50
http://www.wikidata.org/entity/Q537218,וויפו@he,he,vifo,,,0995-01-01,1048-01-01,53
http://www.wikidata.org/entity/Q560244,"גיאורגי הראשון, מלך גאורגיה@he",he,ɡiaorɡi hrʔʃon mlχ ɡaorɡia,גיאורגי הראשון מלך גאורגיה,מלך גאורגיה,0996-01-01,1027-08-22,31
http://www.wikidata.org/entity/Q31721,הוקון אריקסון@he,he,hokon ʔriqson,,,0997-01-01,1030-01-01,33
http://www.wikidata.org/entity/Q1273086,עלי בן חמוד@he,he,ʔli bn ħmod,עלי אל-מתווכל עלא אללה,,1000-01-01,1018-01-01,18
http://www.wikidata.org/entity/Q168393,מלוס מבארי@he,he,mlos mbʔʁi,,,1000-01-01,1020-04-23,20
http://www.wikidata.org/entity/Q1782681,קונסטנטינוס דיוגנס@he,he,qonstntinos dioɡns,,מצביא ביזנטי,1000-01-01,1032-01-01,32
http://www.wikidata.org/entity/Q1810435,מוחמד בן אסמאעיל אל-דרזי@he,he,moχmd bn ʔsmʔʕil ʔldrzi,,מטיף דתי ומנהיג העדה הדרוזית במאה ה-11,1000-01-01,1020-01-01,20
http://www.wikidata.org/entity/Q1818820,לאו מוורסלי@he,he,lao morsli,,,1000-01-01,1026-01-01,26
http://www.wikidata.org/entity/Q211483,רג'נדרה צ'ולה הראשון@he,he,rɡndʁa tsola hrʔʃon,,,1000-01-01,1044-01-01,44
http://www.wikidata.org/entity/Q227981,גרגוריוס השישי@he,he,ɡrɡoʁios hʃiʃi,,,1000-01-01,1048-01-01,48
http://www.wikidata.org/entity/Q2738658,קאבוס בן וושמגיר@he,he,qʔvos bn vʃmɡir,,,1000-01-01,1012-01-01,12
http://www.wikidata.org/entity/Q307429,עבד א-רחמן הרביעי@he,he,ʕvd ʔʁχmn hrviʕi,,,1000-01-01,1018-07-23,18
http://www.wikidata.org/entity/Q3133618,אבן אל-בוואב@he,he,ʔbn ʔlboʔo,,קליגרף איראני,1000-01-01,1022-01-01,22
http://www.wikidata.org/entity/Q320630,האנטי-אפיפיור גרגוריוס השישי@he,he,hʔntiʔfifivr ɡrɡoʁios hʃiʃi,,,1000-01-01,1018-01-01,18
http://www.wikidata.org/entity/Q381288,"איוואן ולדיסלב, שליט בולגריה@he",he,ʔivon wldislv ʃlit bolɡria,,,1000-01-01,1018-01-01,18
http://www.wikidata.org/entity/Q387368,יארומיר@he,he,jʔromir,,,1000-01-01,1035-11-10,35
http://www.wikidata.org/entity/Q457187,שמואל בן חפני@he,he,ʃmoʔl bn χfni,שמואל בן חפני גאון,,1000-01-01,1013-01-01,13
http://www.wikidata.org/entity/Q460802,ברונו מאאוגסבורג@he,he,brono mʔaoɡsboʁɡ,,,1000-01-01,1029-01-01,29
http://www.wikidata.org/entity/Q919199,סולימאן בן אל-חכם@he,he,solimʔn bn ʔlχχm,סולימאן אל-מסתעין באללה,,1000-01-01,1016-01-01,16
http://www.wikidata.org/entity/Q60063,דמסוס השני@he,he,dmsos hʃni,,,1000-01-01,1048-07-23,48
http://www.wikidata.org/entity/Q26326,"דאנקן הראשון, מלך סקוטלנד@he",he,dʔnqn hrʔʃon mlχ sqotlnd,דנקן הראשון,,1001-01-01,1040-08-20,39
http://www.wikidata.org/entity/Q41381,"רישאר השלישי, דוכס נורמנדיה@he",he,ʁiʃʔʁ hʃliʃi doχs noʁmndia,,דוכס נורמנדי בתחילת המאה ה-11,1001-01-01,1027-08-12,26
http://www.wikidata.org/entity/Q3109791,גודה מאנגליה@he,he,ɡoda mʔŋlia,,נסיכה אנגלית,1002-01-01,1047-01-01,45
http://www.wikidata.org/entity/Q41380,"רוברט הראשון, דוכס נורמנדיה@he",he,rovʁt hrʔʃon doχs noʁmndia,,,1004-06-28,1035-07-09,31
http://www.wikidata.org/entity/Q543351,"היינריך השביעי, דוכס בוואריה@he",he,hiinriχ hʃviʕi doχs boʔʁia,,דוכס בוואריה,1005-01-01,1047-10-20,42
http://www.wikidata.org/entity/Q1740272,עלי א-ט'אהר אל-פאטמי@he,he,ʔli ʔtʔhʁ ʔlfʔtmi,,ח'ליפה פאטמי,1005-06-20,1036-06-13,31
http://www.wikidata.org/entity/Q58573,קלמנס השני@he,he,qlmns hʃni,,כומר קתולי גרמני,1005-10-01,1047-10-15,42
http://www.wikidata.org/entity/Q259110,הרלבה@he,he,hrlva,,,1010-01-01,1050-01-01,40
http://www.wikidata.org/entity/Q2634369,גיתה תורקלסדוטיר@he,he,ɡita torklsdotiʁ,,,1010-01-01,1042-01-01,32
http://www.wikidata.org/entity/Q41654,מיכאל הרביעי@he,he,miχʔl hrviʕi,,,1010-01-01,1041-12-16,31
http://www.wikidata.org/entity/Q314218,פטר@he,he,ftr,פטר אורסאולו,מלך הונגריה,1011-01-01,1046-01-01,35
http://www.wikidata.org/entity/Q35618,אלפרד אתלינג@he,he,ʔlfʁd ʔtliŋ,,בנם של אתלרד השני מלך אנגליה ושל אמה מנורמנדיה,1012-01-01,1037-02-11,25
http://www.wikidata.org/entity/Q2102566,ארמסינדה מביגור@he,he,ʔrmsinda mbiɡoʁ,,,1015-01-01,1049-12-07,34
http://www.wikidata.org/entity/Q41838,"מיכאל החמישי קלפאטס, קיסר האימפריה הביזנטית@he",he,miχʔl hχmiʃi qlfʔts qisʁ hʔimfʁia hvizntit,,קיסר ביזנטיון מ־1041 עד 1042,1015-01-01,1042-08-30,27
http://www.wikidata.org/entity/Q188627,הרולד הראשון@he,he,hʁold hrʔʃon,הארולד הראשון,מלך אנגליה,1016-01-01,1040-03-23,24
http://www.wikidata.org/entity/Q36731,סוון קנוטסון@he,he,son knotson,,מלך נורווגיה,1016-01-01,1035-10-16,19
http://www.wikidata.org/entity/Q190091,הארדיקאנוט@he,he,hʔʁdikʔnot,"הארדיקאנוט, מלך דנמרק",מלך דנמרק ואנגליה,1018-01-01,1042-06-14,24
http://www.wikidata.org/entity/Q254545,גונהילדה מדנמרק@he,he,ɡonhilda mdnmrq,,"נסיכה דנית, מלכה רעייה של גרמניה",1020-01-01,1038-07-18,18
http://www.wikidata.org/entity/Q310999,מגנוס הראשון@he,he,mɡnos hrʔʃon,מגנוס הראשון מלך נורווגיה,מלך נורבגיה ודנמרק,1024-01-01,1047-10-31,23
http://www.wikidata.org/entity/Q60366,מטילדה מפריזייה@he,he,mtilda mfʁiziia,,,1024-01-01,1044-01-01,20
http://www.wikidata.org/entity/Q143099,"סוויאטופולק השני, נסיך קייב@he",he,sviʔtvfolk hʃni nsiχ qiib,,,1050-11-14,1113-04-23,63
http://www.wikidata.org/entity/Q60094,"היינריך הרביעי, קיסר האימפריה הרומית הקדושה@he",he,hiinriχ hrviʕi qisʁ hʔimfʁia hʁomit hqdoʃa,היינריך הרביעי,מלך גרמניה,1050-11-17,1106-08-14,56
http://www.wikidata.org/entity/Q237709,ברטה מסבויה@he,he,bʁta msvoia,,,1051-09-27,1088-01-02,37
http://www.wikidata.org/entity/Q320129,מי פו@he,he,mi fo,,אמן סיני,1051-12-10,1107-01-01,56
http://www.wikidata.org/entity/Q4139584,גלב סוויאטוסלאביץ@he,he,ɡlb soiʔtoslʔbits,,,1052-01-01,1078-06-05,26
http://www.wikidata.org/entity/Q58907,"פיליפ הראשון, מלך צרפת@he",he,filif hrʔʃon mlχ tsʁft,פיליפ הראשון מלך צרפת,,1052-05-29,1108-08-05,56
http://www.wikidata.org/entity/Q2995934,גיטה@he,he,ɡita,,,1053-01-01,1107-01-01,54
http://www.wikidata.org/entity/Q318824,"שאלאמון, מלך הונגריה@he",he,ʃʔlʔmon mlχ hoŋʁia,,מלך הונגריה,1053-01-01,1087-01-01,34
http://www.wikidata.org/entity/Q220806,"בוהמון הראשון, נסיך אנטיוכיה@he",he,bohmon hrʔʃon nsiχ ʔntioχia,,,1054-01-01,1111-03-10,57
http://www.wikidata.org/entity/Q378226,"ארנולף השלישי, רוזן פלנדריה@he",he,ʔʁnolf hʃliʃi rozn flndʁia,,,1054-01-01,1071-02-28,17
http://www.wikidata.org/entity/Q471069,ברנולד מקונסטנץ@he,he,brnold mqonstnts,ברנולד מבלאזיין,כרוניקאי גרמני,1054-01-01,1100-09-16,46
http://www.wikidata.org/entity/Q887083,גיאורגי השני@he,he,ɡiaorɡi hʃni,גיאורגי השני קורופלאטס,מלך גאורגיה,1054-01-01,1112-01-01,58
http://www.wikidata.org/entity/Q311482,מלכשאה הראשון@he,he,mlχʃʔa hrʔʃon,מליכ שאה הראשון,,1055-01-01,1092-11-25,37
http://www.wikidata.org/entity/Q4365556,גונהילדה מווסקס@he,he,ɡonhilda mosks,,,1055-01-01,1097-01-01,42
http://www.wikidata.org/entity/Q77254,ברטה מהולנד@he,he,bʁta mholnd,,מלכת צרפת,1055-01-01,1094-10-21,39
http://www.wikidata.org/entity/Q49967,אדמר דה לה פואי@he,he,ʔdmr da la foʔi,אדמר מלה פואי,כהן דת צרפתי ממנהיגי מסע הצלב הראשון,1055-01-01,1098-08-01,43
http://www.wikidata.org/entity/Q318478,"אריק הראשון, מלך דנמרק@he",he,ʔriq hrʔʃon mlχ dnmrq,אריק הראשון,,1056-01-01,1103-07-17,47
http://www.wikidata.org/entity/Q320935,נסטור הכרוניקן@he,he,nstoʁ hχʁonikn,נסטור מקייב,כומר וסופר של קיוון רוס,1056-01-01,1114-01-01,58
http://www.wikidata.org/entity/Q704403,"בלדווין השני, רוזן אנו@he",he,bldoin hʃni rozn ʔno,,,1056-01-01,1098-01-01,42
http://www.wikidata.org/entity/Q9546,אל-ע'זאלי@he,he,ʔlʔzʔli,"גזאלי, חאמד מחמד",פילוסוף ומתקן דת מוסלמי,1056-01-01,1111-12-26,55
http://www.wikidata.org/entity/Q293683,אל-מקתדי@he,he,ʔlmktdi,אל-מוקתדי,,1056-07-30,1094-02-09,38
http://www.wikidata.org/entity/Q328755,איג דה ורמנדואה@he,he,ʔiɡ da vʁmndoʔa,,,1057-01-01,1101-10-25,44
http://www.wikidata.org/entity/Q468031,"אוטו השני, רוזן הבסבורג@he",he,aoto hʃni rozn hbsborɡ,,אציל מבית הבסבורג,1057-01-01,1111-11-15,54
http://www.wikidata.org/entity/Q210564,מיכאל השביעי@he,he,miχʔl hʃviʕi,מיכאל השביעי דוקס,קיסר ביזנטי,1059-01-01,1090-01-01,31
http://www.wikidata.org/entity/Q102005,ויליאם השני@he,he,viliʔm hʃni,ויליאם רופוס,מלך אנגליה,1060-01-01,1100-08-02,40
http://www.wikidata.org/entity/Q366745,"דאנקן השני, מלך סקוטלנד@he",he,dʔnqn hʃni mlχ sqotlnd,דנקן השני,,1060-01-01,1094-11-18,34
http://www.wikidata.org/entity/Q3731296,ארמבורז' ממרטן@he,he,ʔrmborz mmʁtn,,,1060-01-01,1088-01-01,28
http://www.wikidata.org/entity/Q468687,רוג'רו בורסה@he,he,ʁoɡʁo borsa,,,1060-01-01,1111-02-22,51
http://www.wikidata.org/entity/Q514180,קונסטנטיוס דוקס@he,he,qonstntios doqs,,קיסר-שותף ביזנטי,1060-01-01,1081-10-24,21
http://www.wikidata.org/entity/Q76721,גוטפריד מבויון@he,he,ɡotfrid mvoion,גוטפריד רוזן בויון,ממנהיגי מסע הצלב הראשון ושליטה הראשון של ממלכת ירושלים הצלבנית.,1060-01-01,1100-07-25,40
http://www.wikidata.org/entity/Q20202663,מתילדה דה אוטוויל@he,he,mtilda da aotoil,,,1062-01-01,1094-01-01,32
http://www.wikidata.org/entity/Q1000507,הוגו מפלביני@he,he,hoɡo mflbini,,,1065-01-01,1114-01-01,49
http://www.wikidata.org/entity/Q333306,"רובר השני, רוזן פלנדריה@he",he,ʁovr hʃni rozn flndʁia,,,1065-01-01,1111-10-12,46
http://www.wikidata.org/entity/Q353823,אדלה מפלנדריה@he,he,ʔdla mflndʁia,,,1065-01-01,1115-01-01,50
http://www.wikidata.org/entity/Q547970,"ברטראן, רוזן טולוז@he",he,brtrʔn rozn toloz,,רוזן צרפתי,1065-01-01,1112-04-28,47
http://www.wikidata.org/entity/Q319625,"אנריקה, רוזן פורטוגל@he",he,ʔnʁikh rozn fortoɡl,,,1066-01-01,1112-11-08,46
http://www.wikidata.org/entity/Q512593,תתש הראשון@he,he,ttʃ hrʔʃon,,,1066-01-01,1095-02-01,29
http://www.wikidata.org/entity/Q1752172,הוקון מגנוססון@he,he,hokon mɡnosson,,,1068-01-01,1095-02-01,27
http://www.wikidata.org/entity/Q379748,"פדרו הראשון, מלך אראגון@he",he,fdro hrʔʃon mlχ ʔrʔɡon,,,1068-01-01,1104-01-01,36
http://www.wikidata.org/entity/Q4256155,לאון דיוגנס@he,he,laon dioɡns,,קיסר-שותף ביזנטי,1069-01-01,1087-01-01,18
http://www.wikidata.org/entity/Q242601,ברטה ממונפור@he,he,bʁta mmonfor,,,1070-01-01,1117-02-14,47
http://www.wikidata.org/entity/Q3104402,גרטרוד מפלנדריה@he,he,ɡʁtrod mflndʁia,,,1070-01-01,1117-01-01,47
http://www.wikidata.org/entity/Q3341215,ניקפורוס דיוגנס@he,he,nikfoʁos dioɡns,,,1070-01-01,1094-01-01,24
http://www.wikidata.org/entity/Q562630,רמון מבורגונדיה@he,he,rmon mvoʁɡondia,,,1070-01-01,1107-05-24,37
http://www.wikidata.org/entity/Q83066,"קלמן, מלך הונגריה@he",he,qlmn mlχ hoŋʁia,,מלך הונגריה,1070-01-01,1116-02-03,46
http://www.wikidata.org/entity/Q845767,רוסטיסלאב וסבולודוביץ'@he,he,rostislʔv vsvolodovits,,,1070-01-01,1093-06-01,23
http://www.wikidata.org/entity/Q954541,אורדלאפו פאליירו@he,he,aoʁdlʔfo fʔliiʁo,אורדלאפו פליירו,,1070-01-01,1117-01-01,47
http://www.wikidata.org/entity/Q275972,יבפרקסיה מקייב@he,he,jbfrksia mkiiv,,,1071-01-01,1109-07-27,38
http://www.wikidata.org/entity/Q51720,"טנקרד, נסיך הגליל@he",he,tnkʁd nsiχ hɡlil,,,1072-01-01,1112-12-19,40
http://www.wikidata.org/entity/Q311996,"מגנוס השלישי, מלך נורווגיה@he",he,mɡnos hʃliʃi mlχ norvoia,,,1073-01-01,1103-08-24,30
http://www.wikidata.org/entity/Q332140,"אדגר, מלך סקוטלנד@he",he,ʔdɡr mlχ sqotlnd,,,1074-01-01,1107-01-08,33
http://www.wikidata.org/entity/Q727828,קונסטנטינוס דוקס@he,he,qonstntinos doqs,,קיסר-שותף ביזנטי,1074-01-01,1095-01-01,21
http://www.wikidata.org/entity/Q455181,"קונרד השני, מלך איטליה@he",he,konrd hʃni mlχ ʔitlia,,,1074-02-12,1101-07-27,27
http://www.wikidata.org/entity/Q450666,פייר ברתלמי@he,he,fiiʁ bʁtlmi,,,1075-01-01,1099-04-26,24
http://www.wikidata.org/entity/Q10514091,קיסרית דובג'ר פוג'יאוורה נו אישי@he,he,kisʁit dobɡʁ foɡiaoora no ʔiʃi,,,1076-01-01,1103-03-12,27
http://www.wikidata.org/entity/Q285668,אל-מוסתעלי באללה אל-פאטמי@he,he,ʔlmvstʔli bʔlla ʔlfʔtmi,,ח'ליפה פאטמי,1076-08-30,1101-12-17,25
http://www.wikidata.org/entity/Q345544,קיליג' ארסלאן הראשון@he,he,kiliɡ ʔʁslʔn hrʔʃon,,,1079-01-01,1107-01-01,28
http://www.wikidata.org/entity/Q75384550,רישאר מנורמנדי@he,he,ʁiʃʔʁ mnormndi,,,1079-01-01,1100-01-01,21
http://www.wikidata.org/entity/Q464267,קיסר הוריקאווה@he,he,qisʁ horiqʔvo,,,1079-08-14,1107-08-16,28
http://www.wikidata.org/entity/Q387011,ברקירוק@he,he,brkiʁok,,,1080-01-01,1104-12-09,24
http://www.wikidata.org/entity/Q75384552,"ויליאם, לורד טורטוסה@he",he,viliʔm loʁd tortosa,,,1080-01-01,1111-01-01,31
http://www.wikidata.org/entity/Q918971,רידואן@he,he,ridoʔn,,שליט סלג'וקי של חאלב במאה ה־11,1080-01-01,1113-01-01,33
http://www.wikidata.org/entity/Q280086,"קונרד הראשון, רוזן וירטמברג@he",he,konrd hrʔʃon rozn wirtmbʁɡ,,,1081-01-01,1110-01-01,29
http://www.wikidata.org/entity/Q2757982,"מרי מסקוטלנד, רוזנת בולון@he",he,mʁi msqotlnd roznt bolon,,,1082-05-11,1116-06-07,34
http://www.wikidata.org/entity/Q1405862,סיביליה מקונוורסנו@he,he,sibilia mqonorsnv,,,1085-01-01,1103-01-01,18
http://www.wikidata.org/entity/Q350385,אולף מגנוססון@he,he,aolf mɡnosson,,מלך נורבגיה,1099-01-01,1115-12-29,16
http://www.wikidata.org/entity/Q1378373,מאליק שאה@he,he,mʔliq ʃʔa,,,1100-01-01,1116-01-01,16
http://www.wikidata.org/entity/Q355745,מודוד@he,he,modod,,,1100-01-01,1113-09-01,13
http://www.wikidata.org/entity/Q705945,טאנכלם מאנטוורפן@he,he,tʔnχlm mʔntorfn,,מטיף ורפורמטור נוצרי,1100-01-01,1115-01-01,15
http://www.wikidata.org/entity/Q1373749,"רוג'רו השלישי, דוכס פוליה@he",he,ʁoɡʁo hʃliʃi doχs folia,,,1118-01-01,1148-05-09,30
http://www.wikidata.org/entity/Q1383532,רניירי הקדוש@he,he,rniiʁi hkdoʃ,,,1118-01-01,1161-06-17,43
http://www.wikidata.org/entity/Q5152255,וחטנג בגרטיוני@he,he,vħtŋ bɡʁtioni,צואטא,הבן של דוד הבנאי,1118-01-01,1138-01-01,20
http://www.wikidata.org/entity/Q281833,טאירה נו קיומורי@he,he,tʔiʁa no kiomoʁi,,,1118-02-17,1181-03-27,63
http://www.wikidata.org/entity/Q312973,נור א-דין@he,he,noʁ ʔdin,נור אדין,קונדוטיירי סורי,1118-02-18,1174-05-22,56
http://www.wikidata.org/entity/Q41610,"מנואל הראשון, קיסר האימפריה הביזנטית@he",he,mnoʔl hrʔʃon qisʁ hʔimfʁia hvizntit,,,1118-12-05,1180-10-01,62
http://www.wikidata.org/entity/Q1110173,"טנקרד, נסיך בארי@he",he,tnkʁd nsiχ bʔri,,,1119-01-01,1138-01-01,19
http://www.wikidata.org/entity/Q69327,"לודוויג הראשון, רוזן וירטמברג@he",he,lodoiɡ hrʔʃon rozn wirtmbʁɡ,,אציל גרמני,1119-01-01,1158-01-01,39
http://www.wikidata.org/entity/Q349287,סוטוקו@he,he,sotoqo,,קיסר יפן,1119-07-14,1164-09-21,45
http://www.wikidata.org/entity/Q192236,תומאס בקט@he,he,tomʔs bqt,תומס בקט,"קדוש נוצרי, הארכיבישוף מקנטרברי.",1119-12-28,1171-01-05,52
http://www.wikidata.org/entity/Q134259,"לואי השביעי, מלך צרפת@he",he,loʔi hʃviʕi mlχ tsʁft,לואי השביעי מלך צרפת,מלך צרפת בין השנים 1137–1180,1120-01-01,1180-09-25,60
http://www.wikidata.org/entity/Q2482366,כריסטינה@he,he,χʁistina,,,1120-01-01,1170-01-01,50
http://www.wikidata.org/entity/Q2536999,עדה דה וארן@he,he,ʕda da vʔʁn,,,1120-01-01,1178-01-01,58
http://www.wikidata.org/entity/Q310152,"אריק התשיעי, מלך שוודיה@he",he,ʔriq htʃiʕi mlχ ʃvoia,,,1120-01-01,1160-05-25,40
http://www.wikidata.org/entity/Q367415,"גוליילמו הראשון, מלך סיציליה@he",he,ɡoliilmo hrʔʃon mlχ sitsilia,,,1120-01-01,1166-05-07,46
http://www.wikidata.org/entity/Q5363813,אליזבת מהונגריה@he,he,ʔlizvt mhoŋria,,,1120-01-01,1154-07-28,34
http://www.wikidata.org/entity/Q653983,אלפונסו דה הוטוויל@he,he,ʔlfonso da hotoil,,,1120-01-01,1144-10-10,24
http://www.wikidata.org/entity/Q61177,הלמולד מבוזאו@he,he,hlmold mbozao,הלמולד,היסטוריון גרמני,1120-01-01,1177-01-01,57
http://www.wikidata.org/entity/Q5342632,ג'וסלין מלוון@he,he,ɡvslin mlvo,,,1121-01-01,1180-01-01,59
http://www.wikidata.org/entity/Q532301,מינאמוטו נו יושיטומו@he,he,minʔmoto no joʃitomo,,,1123-01-01,1160-02-18,37
http://www.wikidata.org/entity/Q99687,"כריסטיאן הראשון, רוזן אולדנבורג@he",he,χʁistiʔn hrʔʃon rozn aoldnborɡ,,רוזן,1123-01-01,1167-01-01,44
http://www.wikidata.org/entity/Q69336,מריה מבוהמיה@he,he,mria mvohmia,,,1124-01-01,1170-01-01,46
http://www.wikidata.org/entity/Q2465089,ויאצ'סלבה מנובגורוד@he,he,viʔtsslva mnobɡorod,,,1125-01-01,1162-01-01,37
http://www.wikidata.org/entity/Q3089899,"פרידריך השני, רוזן צולרן@he",he,fʁidriχ hʃni rozn tsvlʁn,,,1125-01-01,1148-01-01,23
http://www.wikidata.org/entity/Q329826,"אייסטיין השני, מלך נורווגיה@he",he,ʔiistiin hʃni mlχ norvoia,,,1125-01-01,1157-08-28,32
http://www.wikidata.org/entity/Q381042,"סוון השלישי, מלך דנמרק@he",he,son hʃliʃi mlχ dnmrq,,,1125-01-01,1157-10-23,32
http://www.wikidata.org/entity/Q642075,כריסטין@he,he,χʁistin,,,1125-01-01,1178-01-01,53
http://www.wikidata.org/entity/Q1186147,"קונסטנס מצרפת, רוזנת טולוז@he",he,qonstns mtsʁft roznt toloz,,,1126-01-01,1180-08-23,54
http://www.wikidata.org/entity/Q531495,"פייר הראשון, רוזן קורטניי@he",he,fiiʁ hrʔʃon rozn qortnii,,אציל צרפתי,1126-09-01,1183-04-10,57
http://www.wikidata.org/entity/Q238609,קונסטנס@he,he,qonstns,קונסטנס מאנטיוכיה,"נסיכת אנטיוכיה (1127–1163), נסיכה פרנקית",1127-01-01,1163-01-01,36
http://www.wikidata.org/entity/Q364517,"אנרי הראשון, רוזן שמפאן@he",he,ʔnri hrʔʃon rozn ʃmfʔn,,,1127-12-01,1181-03-23,54
http://www.wikidata.org/entity/Q381080,"קנוט החמישי, מלך דנמרק@he",he,knot hχmiʃi mlχ dnmrq,,מלך דנמרק,1129-01-01,1157-08-16,28
http://www.wikidata.org/entity/Q447522,"יוסטוס הרביעי, רוזן בולון@he",he,jostos hrviʕi rozn bolon,,,1129-01-01,1153-08-24,24
http://www.wikidata.org/entity/Q146465,"בלדווין השלישי, מלך ירושלים@he",he,bldoin hʃliʃi mlχ jʁoʃlim,בולדווין השלישי מלך ירושלים,מלך ירושלים,1130-01-01,1163-02-17,33
http://www.wikidata.org/entity/Q1495759,הוגו מאיבלין@he,he,hoɡo mʔiblin,,,1130-01-01,1170-01-01,40
http://www.wikidata.org/entity/Q1821848,סמואל אלמוגרבי@he,he,smoʔl ʔlmoɡrvi,סמואל אל-מוגרבי,מתמטיקאי ורופא יהודי שהתאסלם במאה ה-12,1130-01-01,1180-01-01,50
http://www.wikidata.org/entity/Q1973049,הנריק מסנדומייז'@he,he,hnrik msndomiiz,,,1130-01-01,1166-01-01,36
http://www.wikidata.org/entity/Q2257419,מרד הברונים@he,he,mrd hbronim,,,1130-01-01,1161-01-01,31
http://www.wikidata.org/entity/Q254402,סנטה רוזליה@he,he,snta ʁozlia,,,1130-01-01,1170-09-11,40
http://www.wikidata.org/entity/Q257202,"מרגרט מנווארה, מלכת סיציליה@he",he,mrɡʁt mnvoʁh mlχt sitsilia,,,1130-01-01,1183-08-19,53
http://www.wikidata.org/entity/Q315055,"קרל השביעי, מלך שוודיה@he",he,qʁl hʃviʕi mlχ ʃvoia,קארל סוורקסון השביעי,מלך שוודיה,1130-01-01,1167-04-12,37
http://www.wikidata.org/entity/Q318820,בנימין מטודלה@he,he,bnimin mtodla,מסעות בנימין,נוסע יהודי בימי הביניים,1130-01-01,1174-01-01,44
http://www.wikidata.org/entity/Q324913,יודיטה מפולין@he,he,jodita mfolin,,,1130-01-01,1172-07-08,42
