,id,title,lang,phoneme,personAltLabel,personDescription,birth,death,age,name_parts
0,http://www.wikidata.org/entity/Q305795,أبو القاسم بن عباد,ar,ʔbw aːlqaːlʔaːsm bn ʕbaːd bn ʕbaːd,أبا القاسم بن عباد,مؤسس سلالة بني عباد، التي أقامت دولة في جنوب الأندلس,0984-01-01,1042-01-01,58,"{""name_part_0"": ""ʔbw"", ""name_part_1"": ""aːlqaːlʔaːsm"", ""name_part_2"": ""bn"", ""name_part_3"": ""ʕbaːd"", ""name_part_4"": ""bn"", ""name_part_5"": ""ʕbaːd""}"
1,http://www.wikidata.org/entity/Q1029682,غلبرت درينغوت,ar,ɣlbrt dreːnɣuːt,,,0985-01-01,1018-10-01,33,"{""name_part_0"": ""ɣlbrt"", ""name_part_1"": ""dreːnɣuːt""}"
2,http://www.wikidata.org/entity/Q1029688,أوزموند درينغوت,ar,ʔawzmoːnd dreːnɣuːt,,,0985-01-01,1018-10-01,33,"{""name_part_0"": ""ʔawzmoːnd"", ""name_part_1"": ""dreːnɣuːt""}"
3,http://www.wikidata.org/entity/Q232039,جيزيلا البافارية,ar,dʒeːzjlaː aːlbaːfaːriːa,جيزيلا  المجرية,ملكة المجر القرينة,0985-01-01,1033-01-01,48,"{""name_part_0"": ""dʒeːzjlaː"", ""name_part_1"": ""aːlbaːfaːriːa""}"
4,http://www.wikidata.org/entity/Q296652,سانشو الثالث ملك نافارا,ar,saːnʃuː aːlθaːlθ mlk naːfaːraː,شانجة الأكبر,,0985-01-01,1035-10-18,50,"{""name_part_0"": ""saːnʃuː"", ""name_part_1"": ""aːlθaːlθ"", ""name_part_2"": ""mlk"", ""name_part_3"": ""naːfaːraː""}"
5,http://www.wikidata.org/entity/Q542064,رادبوت من كليتغاو,ar,raːdbwt mn klajtɣaːw,,,0985-01-01,1045-01-01,60,"{""name_part_0"": ""raːdbwt"", ""name_part_1"": ""mn"", ""name_part_2"": ""klajtɣaːw""}"
6,http://www.wikidata.org/entity/Q615555,حمزة بن علي بن أحمد,ar,ħmzt bn ʕleː bn ʔ|uħmd,,مؤسس مذهب الموحدون الدروز,0985-01-01,1021-01-01,36,"{""name_part_0"": ""ħmzt"", ""name_part_1"": ""bn"", ""name_part_2"": ""ʕleː"", ""name_part_3"": ""bn"", ""name_part_4"": ""ʔ|uħmd""}"
7,http://www.wikidata.org/entity/Q708539,رالف غلابر,ar,raːlf ɣlaːbr,,مؤرخ فرنسي,0985-01-01,1047-01-01,62,"{""name_part_0"": ""raːlf"", ""name_part_1"": ""ɣlaːbr""}"
8,http://www.wikidata.org/entity/Q342137,الحاكم بأمر الله,ar,ħaːkm bʔmr aːllh,أبو علي المنصور,سادس الخلفاء الفاطميين (حكم 386 – 411هـ / 996 – 1021م),0985-08-18,1021-02-13,36,"{""name_part_0"": ""ħaːkm"", ""name_part_1"": ""bʔmr"", ""name_part_2"": ""aːllh""}"
9,http://www.wikidata.org/entity/Q5260727,أوجيف من لوكسمبورغ,ar,a:awʒajf mn lwksmbwrɣ,,,0986-01-01,1030-02-21,44,"{""name_part_0"": ""a:awʒajf"", ""name_part_1"": ""mn"", ""name_part_2"": ""lwksmbwrɣ""}"
10,http://www.wikidata.org/entity/Q124744341,ابن خَزْرَج,ar,aːbn x_zr_ʒ,إسماعيل بن محمد بن خزرج,فاضل أندلسي، رحل إلى قرطبة وإلى المشرق، وجاور بمكة,0987-01-01,1030-01-01,43,"{""name_part_0"": ""aːbn"", ""name_part_1"": ""x_zr_ʒ""}"
11,http://www.wikidata.org/entity/Q4702776,الحسين بن القاسم,ar,ħseːn bn aːlqn bn aːlʔaːsm,,,0987-01-01,1013-01-01,26,"{""name_part_0"": ""ħseːn"", ""name_part_1"": ""bn"", ""name_part_2"": ""aːlqn"", ""name_part_3"": ""bn"", ""name_part_4"": ""aːlʔaːsm""}"
12,http://www.wikidata.org/entity/Q188684,إدموند أيرونسايد,ar,ʔdmuːnd ʔajrawnsaːajd,,ملك إنجلترا(من 23 أبريل - 18 أكتوبر 1016) ثم ملك وسكس (من 23 أبريل - 30 نوفمبر 1016),0988-01-01,1016-11-30,28,"{""name_part_0"": ""ʔdmuːnd"", ""name_part_1"": ""ʔajrawnsaːajd""}"
13,http://www.wikidata.org/entity/Q4267,أديمار شابان,ar,a:djmaːr ʃaːbaːn,,,0988-01-01,1034-01-01,46,"{""name_part_0"": ""a:djmaːr"", ""name_part_1"": ""ʃaːbaːn""}"
14,http://www.wikidata.org/entity/Q62033,جيزيلا من شوابيا,ar,dʒeːzjlaː mn ʃoːaːbjaː,,,0989-11-16,1043-02-15,54,"{""name_part_0"": ""dʒeːzjlaː"", ""name_part_1"": ""mn"", ""name_part_2"": ""ʃoːaːbjaː""}"
15,http://www.wikidata.org/entity/Q152256,كونراد الثاني,ar,kuːnraːd aːlθaːnaj,,ملك سابق على الإمبراطورية الرومانية المقدسة,0990-01-01,1039-06-04,49,"{""name_part_0"": ""kuːnraːd"", ""name_part_1"": ""aːlθaːnaj""}"
16,http://www.wikidata.org/entity/Q312775,صموئيل آبا,ar,sˤmoːʔjl ʔ|aːbaː,,,0990-01-01,1044-07-11,54,"{""name_part_0"": ""sˤmoːʔjl"", ""name_part_1"": ""ʔ|aːbaː""}"
17,http://www.wikidata.org/entity/Q335966,مروان بن جناح,ar,mrwaːn bn gnaːħ,,,0990-01-01,1050-01-01,60,"{""name_part_0"": ""mrwaːn"", ""name_part_1"": ""bn"", ""name_part_2"": ""gnaːħ""}"
18,http://www.wikidata.org/entity/Q366841,يوفان فلاديمير,ar,eːawfaːn flaːdiːmjr,,,0990-01-01,1016-05-28,26,"{""name_part_0"": ""eːawfaːn"", ""name_part_1"": ""flaːdiːmjr""}"
19,http://www.wikidata.org/entity/Q559516,رينولف درينغوت,ar,riːnuːlf dreːnɣuːt,,,0990-01-01,1045-01-01,55,"{""name_part_0"": ""riːnuːlf"", ""name_part_1"": ""dreːnɣuːt""}"
20,http://www.wikidata.org/entity/Q5670642,سلجوق بن دقاق,ar,slʒuːq bn dqʒuːʔ bn dʔaːq,سلجوق بك,قائد قبيلة من قبائل الغز الأتراك ومؤسس سلالة السلاجقة,0990-01-01,1038-01-01,48,"{""name_part_0"": ""slʒuːq"", ""name_part_1"": ""bn"", ""name_part_2"": ""dqʒuːʔ"", ""name_part_3"": ""bn"", ""name_part_4"": ""dʔaːq""}"
21,http://www.wikidata.org/entity/Q73282,يونغكي اريبويو,ar,iːwnɣkj aːreːbwjaw,,قس ألماني,0990-01-01,1031-04-12,41,"{""name_part_0"": ""iːwnɣkj"", ""name_part_1"": ""aːreːbwjaw""}"
22,http://www.wikidata.org/entity/Q753277,جلال الدولة,ar,glaːl aːlduːla,,,0990-01-01,1044-01-01,54,"{""name_part_0"": ""glaːl"", ""name_part_1"": ""aːlduːla""}"
23,http://www.wikidata.org/entity/Q28468,ميشكة الثاني,ar,majʃka aːlθaːnaj,,ملك بولوني,0990-01-01,1034-05-11,44,"{""name_part_0"": ""majʃka"", ""name_part_1"": ""aːlθaːnaj""}"
24,http://www.wikidata.org/entity/Q47179,إيرلانغا,ar,ʔ|iiːrlaːnɣaː,,,0991-01-01,1049-01-01,58,"{""name_part_0"": ""ʔ|iiːrlaːnɣaː""}"
25,http://www.wikidata.org/entity/Q12182778,ابن شهيد,ar,aːbn ʃheːd,عبد الملك بن أحمد بن عبد الملك بن شهيد القرطبي أبو مروان,وزير وشاعر أندلسي,0992-01-01,1035-01-01,43,"{""name_part_0"": ""aːbn"", ""name_part_1"": ""ʃheːd""}"
26,http://www.wikidata.org/entity/Q124743569,ابن شُهَيْد الأَشْجَعي,ar,aːbn ʃ_h_eːd aːlʔ|u_ʃg_ʕaj,أحمد بن عبد الملك بن أحمد بن شهيد,وزير وشاعر من كبار الأندلسيين أدبا وعلما,0992-01-01,1035-01-01,43,"{""name_part_0"": ""aːbn"", ""name_part_1"": ""ʃ_h_eːd"", ""name_part_2"": ""aːlʔ|u_ʃg_ʕaj""}"
27,http://www.wikidata.org/entity/Q124771254,الغالِب بلله,ar,ɣaːlib bllh,محمد الغالب باللَّه بن أحمد القادر باللَّه,وَليّ عهد وابن الخليفة العباسي القادم بالله، توفي قبل أن يلي الخلافة,0992-01-01,1019-01-01,27,"{""name_part_0"": ""ɣaːlib"", ""name_part_1"": ""bllh""}"
28,http://www.wikidata.org/entity/Q192238,غيدو الأريتسوي,ar,ɣiːduː aːlʔ|areːtsoːj,,,0992-01-01,1050-01-01,58,"{""name_part_0"": ""ɣiːduː"", ""name_part_1"": ""aːlʔ|areːtsoːj""}"
29,http://www.wikidata.org/entity/Q3147459,ابن شُهيد,ar,aːbn ʃ_heːd,,,0992-01-01,1035-04-17,43,"{""name_part_0"": ""aːbn"", ""name_part_1"": ""ʃ_heːd""}"
30,http://www.wikidata.org/entity/Q493736,هيونجونغ ملك غوريو,ar,hajwnʒwnɣ mlk ɣawrjuː,,,0992-08-06,1031-06-23,39,"{""name_part_0"": ""hajwnʒwnɣ"", ""name_part_1"": ""mlk"", ""name_part_2"": ""ɣawrjuː""}"
31,http://www.wikidata.org/entity/Q659354,سلطان الدولة,ar,sltˤaːn aːlduːla,,,0993-01-01,1024-12-01,31,"{""name_part_0"": ""sltˤaːn"", ""name_part_1"": ""aːlduːla""}"
32,http://www.wikidata.org/entity/Q753475,مجد الدولة,ar,mʒd aːlduːla,,,0993-01-01,1029-01-01,36,"{""name_part_0"": ""mʒd"", ""name_part_1"": ""aːlduːla""}"
33,http://www.wikidata.org/entity/Q124746028,المَهْدي العِيَاني,ar,m_hdj aːlʕieː_aːniː,الحسين بن القاسم بن علي العياني,إمام زيدي في اليمن، قام بالإمامة بعد أبيه وقتل في البوْن,0994-01-01,1013-01-01,19,"{""name_part_0"": ""m_hdj"", ""name_part_1"": ""aːlʕieː_aːniː""}"
34,http://www.wikidata.org/entity/Q134128,كنوت العظيم,ar,knwt aːlʕzˤiːm,,ملك سابق على الدانمارك والنرويج,0994-01-01,1035-11-12,41,"{""name_part_0"": ""knwt"", ""name_part_1"": ""aːlʕzˤiːm""}"
35,http://www.wikidata.org/entity/Q283561,ألفونسو الخامس ملك ليون,ar,ʔlfoːnsuː aːlxaːms mlk liːuːn,,,0994-01-01,1028-08-07,34,"{""name_part_0"": ""ʔlfoːnsuː"", ""name_part_1"": ""aːlxaːms"", ""name_part_2"": ""mlk"", ""name_part_3"": ""liːuːn""}"
36,http://www.wikidata.org/entity/Q124768172,ابن الضَّابِط,ar,aːbn aːldˤ_aːbitˤ,عثمان بن أبي بكر بن حمود الصدفي,عالم بالحديث والأدب، من أهل المغرب، له شعر,0995-01-01,1050-01-01,55,"{""name_part_0"": ""aːbn"", ""name_part_1"": ""aːldˤ_aːbitˤ""}"
37,http://www.wikidata.org/entity/Q124773967,المُعْتَلي الْحَمُّودي,ar,m_ʕt_leː aːlħ_m_wdaj,يحيى بن علي بن حمود العلوي الحسني,ملك الدولة الحمودية في الأندلس، تولى الحكم بعد الأمويين وحاول التوسع في المنطقة,0995-01-01,1035-01-01,40,"{""name_part_0"": ""m_ʕt_leː"", ""name_part_1"": ""aːlħ_m_wdaj""}"
38,http://www.wikidata.org/entity/Q1931590,يحيى المعتلي بالله,ar,jħiːaː aːlmʕtlaj baːllh,,تاسع خلفاء الأندلس، وثالث حكام بني حمود بالأندلس، ومؤسس طائفة مالقة إحدى ممالك الطوائف,0995-01-01,1035-01-01,40,"{""name_part_0"": ""jħiːaː"", ""name_part_1"": ""aːlmʕtlaj"", ""name_part_2"": ""baːllh""}"
39,http://www.wikidata.org/entity/Q208331,أولاف الثاني,ar,ʔawlaːf aːlθaːnaj,,,0995-01-01,1030-07-29,35,"{""name_part_0"": ""ʔawlaːf"", ""name_part_1"": ""aːlθaːnaj""}"
40,http://www.wikidata.org/entity/Q472804,عمار الموصلي,ar,ʕmaːr aːlmuːsˤlaj,,طبيب عيون,0996-01-01,1020-01-01,24,"{""name_part_0"": ""ʕmaːr"", ""name_part_1"": ""aːlmuːsˤlaj""}"
41,http://www.wikidata.org/entity/Q560244,جورج الأول ملك جورجيا,ar,ʒawrʒ aːlʔ|uuːl mlk ʒawrdʒajaː,,,0996-01-01,1027-08-22,31,"{""name_part_0"": ""ʒawrʒ"", ""name_part_1"": ""aːlʔ|uuːl"", ""name_part_2"": ""mlk"", ""name_part_3"": ""ʒawrdʒajaː""}"
42,http://www.wikidata.org/entity/Q5644672,حميد الدين الكرماني,ar,ħmeːd aːldjn aːlkrmaːnaj,حجة العرافين كرماني,,0996-01-01,1021-01-01,25,"{""name_part_0"": ""ħmeːd"", ""name_part_1"": ""aːldjn"", ""name_part_2"": ""aːlkrmaːnaj""}"
43,http://www.wikidata.org/entity/Q621999,إلبيرة مينيديس,ar,ʔlbeːrt meːniːdiːs,,ملكة ليون,0996-01-01,1022-12-02,26,"{""name_part_0"": ""ʔlbeːrt"", ""name_part_1"": ""meːniːdiːs""}"
44,http://www.wikidata.org/entity/Q465203,آلان الثالث,ar,ʔ|aːlaːn aːlθaːlθ,,,0997-01-01,1040-10-01,43,"{""name_part_0"": ""ʔ|aːlaːn"", ""name_part_1"": ""aːlθaːlθ""}"
45,http://www.wikidata.org/entity/Q754470,شمس الدولة,ar,ʃms aːlduːla,,,0997-01-01,1021-01-01,24,"{""name_part_0"": ""ʃms"", ""name_part_1"": ""aːlduːla""}"
46,http://www.wikidata.org/entity/Q31721,هاكون إريكسون,ar,haːkuːn ʔrjkswn,,,0997-01-01,1030-01-01,33,"{""name_part_0"": ""haːkuːn"", ""name_part_1"": ""ʔrjkswn""}"
47,http://www.wikidata.org/entity/Q367718,جورج مانياكيس,ar,ʒawrʒ maːnjaːkeːs,,,0998-01-01,1043-01-01,45,"{""name_part_0"": ""ʒawrʒ"", ""name_part_1"": ""maːnjaːkeːs""}"
48,http://www.wikidata.org/entity/Q936594,مسعود,ar,msʕuːd,مسعود بن محمود,سُلطانٌ غزنويّ,0998-01-01,1041-01-17,43,"{""name_part_0"": ""msʕuːd""}"
49,http://www.wikidata.org/entity/Q32627,محمد الغزنوي,ar,mħmd aːlɣznuːj,,,0998-01-01,1041-01-01,43,"{""name_part_0"": ""mħmd"", ""name_part_1"": ""aːlɣznuːj""}"
50,http://www.wikidata.org/entity/Q1029672,أسكليتين من أتشيرينزا,ar,ʔskleːtiːn mn ʔ|utʃajrajnzaː,,,1000-01-01,1045-01-01,45,"{""name_part_0"": ""ʔskleːtiːn"", ""name_part_1"": ""mn"", ""name_part_2"": ""ʔ|utʃajrajnzaː""}"
51,http://www.wikidata.org/entity/Q105860,ديتريش آي,ar,diːtrjʃ ʔ|aːiː,,,1000-01-01,1022-01-29,22,"{""name_part_0"": ""diːtrjʃ"", ""name_part_1"": ""ʔ|aːiː""}"
52,http://www.wikidata.org/entity/Q11903901,أبو إسحاق إبراهيم الحصري القيرواني,ar,ʔbw ʔsħaːq ʔbraːhiːm aːlħsˤraj aːlqʔsħaːʔ ʔbraːhiːm aːlħsˤraj aːlʔjruːaːnaj,,شاعر تونسي,1000-01-01,1022-01-01,22,"{""name_part_0"": ""ʔbw"", ""name_part_1"": ""ʔsħaːq"", ""name_part_2"": ""ʔbraːhiːm"", ""name_part_3"": ""aːlħsˤraj"", ""name_part_4"": ""aːlqʔsħaːʔ"", ""name_part_5"": ""ʔbraːhiːm"", ""name_part_6"": ""aːlħsˤraj"", ""name_part_7"": ""aːlʔjruːaːnaj""}"
53,http://www.wikidata.org/entity/Q1273086,علي بن حمود,ar,ʕleː bn ħmwd,علي بن حمود بن ميمون بن أحمد الإدريسي الحسني العلوي,خليفة المسلمين في الأندلس (1016 - 1028م),1000-01-01,1018-01-01,18,"{""name_part_0"": ""ʕleː"", ""name_part_1"": ""bn"", ""name_part_2"": ""ħmwd""}"
54,http://www.wikidata.org/entity/Q1340001,منوجهري,ar,mnawghrj,,شاعر فارسي,1000-01-01,1040-01-01,40,"{""name_part_0"": ""mnawghrj""}"
55,http://www.wikidata.org/entity/Q1347851,يوحنا أورفانوتروفوس,ar,eːawħnaː ʔ|uoːrfaːnuːtroːfoːs,,,1000-01-01,1043-05-19,43,"{""name_part_0"": ""eːawħnaː"", ""name_part_1"": ""ʔ|uoːrfaːnuːtroːfoːs""}"
56,http://www.wikidata.org/entity/Q1391772,بوبو من تريفين,ar,boːbuː mn triːfjn,,قس ألماني,1000-01-01,1042-10-04,42,"{""name_part_0"": ""boːbuː"", ""name_part_1"": ""mn"", ""name_part_2"": ""triːfjn""}"
57,http://www.wikidata.org/entity/Q1451571,لاندولف الخامس من بينيفينتو,ar,laːndawlf aːlxaːms mn biːnjfiːntaw,,,1000-01-01,1033-09-01,33,"{""name_part_0"": ""laːndawlf"", ""name_part_1"": ""aːlxaːms"", ""name_part_2"": ""mn"", ""name_part_3"": ""biːnjfiːntaw""}"
58,http://www.wikidata.org/entity/Q16147985,مريم بنت أبي يعقوب الشلبي,ar,mreːm bnt ʔbeː ajʕqm bnt ʔbeː ajʕʔoːb aːlʃlbaj aːlʃlbaj,مريم بنت أبي يعقوب الشَّلْبي,شاعرة لغة عربية في الأندلس,1000-01-01,1020-01-01,20,"{""name_part_0"": ""mreːm"", ""name_part_1"": ""bnt"", ""name_part_2"": ""ʔbeː"", ""name_part_3"": ""ajʕqm"", ""name_part_4"": ""bnt"", ""name_part_5"": ""ʔbeː"", ""name_part_6"": ""ajʕʔoːb"", ""name_part_7"": ""aːlʃlbaj"", ""name_part_8"": ""aːlʃlbaj""}"
59,http://www.wikidata.org/entity/Q168393,ميلوس من باري,ar,miːloːs mn baːraj,,سياسي إيطالي,1000-01-01,1020-04-23,20,"{""name_part_0"": ""miːloːs"", ""name_part_1"": ""mn"", ""name_part_2"": ""baːraj""}"
60,http://www.wikidata.org/entity/Q1738090,أوتريد الجريء,ar,ʔwtrjd aːlgrj_,,رجل شرق بامبورغ,1000-01-01,1016-01-01,16,"{""name_part_0"": ""ʔwtrjd"", ""name_part_1"": ""aːlgrj_""}"
61,http://www.wikidata.org/entity/Q1810435,محمد بن إسماعيل الدرزي,ar,mħmd bn ʔsmaːʕiːl aːldrzaj,محمد بن اسماعيل الدرزي,,1000-01-01,1020-01-01,20,"{""name_part_0"": ""mħmd"", ""name_part_1"": ""bn"", ""name_part_2"": ""ʔsmaːʕiːl"", ""name_part_3"": ""aːldrzaj""}"
62,http://www.wikidata.org/entity/Q211483,راجندرا تشولا الأول,ar,raːʒndraː tʃwlaː aːlʔ|uuːl,,إمبراطور مملكة تشولا في جنوب الهند,1000-01-01,1044-01-01,44,"{""name_part_0"": ""raːʒndraː"", ""name_part_1"": ""tʃwlaː"", ""name_part_2"": ""aːlʔ|uuːl""}"
63,http://www.wikidata.org/entity/Q227981,غريغوري السادس,ar,ɣreːɣuːrj aːlsaːds,,,1000-01-01,1048-01-01,48,"{""name_part_0"": ""ɣreːɣuːrj"", ""name_part_1"": ""aːlsaːds""}"
64,http://www.wikidata.org/entity/Q27062978,عزيز الدولة,ar,ʕzeːz aːlduːla,,سياسي,1000-01-01,1022-01-01,22,"{""name_part_0"": ""ʕzeːz"", ""name_part_1"": ""aːlduːla""}"
65,http://www.wikidata.org/entity/Q2738658,قابوس بن وشمكير,ar,qaːboːs bn oːʃmkiːr,شمس المعالي قابوس,شاعر و امير إيراني,1000-01-01,1012-01-01,12,"{""name_part_0"": ""qaːboːs"", ""name_part_1"": ""bn"", ""name_part_2"": ""oːʃmkiːr""}"
66,http://www.wikidata.org/entity/Q307429,عبد الرحمن المرتضي بالله,ar,ʕbd aːlrħmn aːlmrtdˤaj baːllh,عبدالرحمن المرتضي بالله,سادس خلفاء قرطبة الأمويين، حكم فقط في سنة 1018 م,1000-01-01,1018-07-23,18,"{""name_part_0"": ""ʕbd"", ""name_part_1"": ""aːlrħmn"", ""name_part_2"": ""aːlmrtdˤaj"", ""name_part_3"": ""baːllh""}"
67,http://www.wikidata.org/entity/Q3133618,ابن البواب,ar,aːbn aːlbwaːb,,,1000-01-01,1022-01-01,22,"{""name_part_0"": ""aːbn"", ""name_part_1"": ""aːlbwaːb""}"
68,http://www.wikidata.org/entity/Q3679839,حضرت يوسف قادر خان غازى,ar,ħdˤrt juːsf qaːdr xaːn ɣaːzaː,,,1000-01-01,1032-01-01,32,"{""name_part_0"": ""ħdˤrt"", ""name_part_1"": ""juːsf"", ""name_part_2"": ""qaːdr"", ""name_part_3"": ""xaːn"", ""name_part_4"": ""ɣaːzaː""}"
69,http://www.wikidata.org/entity/Q373497,قوام الدولة,ar,qwaːm aːlduːla,,,1000-01-01,1028-01-01,28,"{""name_part_0"": ""qwaːm"", ""name_part_1"": ""aːlduːla""}"
70,http://www.wikidata.org/entity/Q510332,بلغريم,ar,blɣreːm,,قس ألماني,1000-01-01,1036-08-31,36,"{""name_part_0"": ""blɣreːm""}"
71,http://www.wikidata.org/entity/Q55905406,المفضَّل بن محمد,ar,mfdˤ_l bn mħmd,المفضل بن محمد بن مسعر بن محمد التنوخي المعري,قاض وأديب من أدباء النحاة، كان معتزليًا شيعيًا,1000-01-01,1050-01-01,50,"{""name_part_0"": ""mfdˤ_l"", ""name_part_1"": ""bn"", ""name_part_2"": ""mħmd""}"
72,http://www.wikidata.org/entity/Q600601,هارتفيغ,ar,haːrtfajɣ,,رئيس أساقفة ألماني,1000-01-01,1023-12-05,23,"{""name_part_0"": ""haːrtfajɣ""}"
73,http://www.wikidata.org/entity/Q919199,سليمان المستعين بالله,ar,sleːmaːn aːlmstʕajn baːllh,سليمان بن الحكم,خامس خلفاء قرطبة الأمويين، حكم (فترة أولى) من 1009 حتى 1010، ثم (فترة ثانية) من 1013 حتى 1016 م,1000-01-01,1016-01-01,16,"{""name_part_0"": ""sleːmaːn"", ""name_part_1"": ""aːlmstʕajn"", ""name_part_2"": ""baːllh""}"
74,http://www.wikidata.org/entity/Q97640,جيرو,ar,dʒeːroː,,,1000-01-01,1023-01-01,23,"{""name_part_0"": ""dʒeːroː""}"
75,http://www.wikidata.org/entity/Q60063,داماسوس الثاني,ar,daːmaːsaws aːlθaːnaj,,,1000-01-01,1048-07-23,48,"{""name_part_0"": ""daːmaːsaws"", ""name_part_1"": ""aːlθaːnaj""}"
76,http://www.wikidata.org/entity/Q307458,عبد الرحمن المستظهر بالله,ar,ʕbd aːlrħmn aːlmstzˤhr baːllh,عبدالرحمن المستظهر بالله,سابع خلفاء قرطبة الأمويين، حكم من 1023 حتى 1024 م,1001-01-01,1024-01-17,23,"{""name_part_0"": ""ʕbd"", ""name_part_1"": ""aːlrħmn"", ""name_part_2"": ""aːlmstzˤhr"", ""name_part_3"": ""baːllh""}"
77,http://www.wikidata.org/entity/Q616841,بيتر ديليان,ar,bjtr diːljaːn,,إمبراطور بلغاري,1001-01-01,1041-01-01,40,"{""name_part_0"": ""bjtr"", ""name_part_1"": ""diːljaːn""}"
78,http://www.wikidata.org/entity/Q6816670,مينيدو نونس,ar,miːnajdw nuːns,,,1001-01-01,1050-01-01,49,"{""name_part_0"": ""miːnajdw"", ""name_part_1"": ""nuːns""}"
79,http://www.wikidata.org/entity/Q26326,دنكان الأول,ar,dnkaːn aːlʔ|uuːl,,,1001-01-01,1040-08-20,39,"{""name_part_0"": ""dnkaːn"", ""name_part_1"": ""aːlʔ|uuːl""}"
80,http://www.wikidata.org/entity/Q41381,ريتشارد الثالث,ar,riːtʃaːrd aːlθaːlθ,,,1001-01-01,1027-08-12,26,"{""name_part_0"": ""riːtʃaːrd"", ""name_part_1"": ""aːlθaːlθ""}"
81,http://www.wikidata.org/entity/Q124747885,المُسْتَظْهِر الأُمَوي,ar,m_st_zˤhir aːlʔ_m_oːeː,عبد الرحمن بن هشام بن عبد الجبار ابن عبد الرحمن الناصر,أحد من ولي إمارة قرطبة في أيام ضعف الدولة الأموية بالأندلس,1002-01-01,1024-01-01,22,"{""name_part_0"": ""m_st_zˤhir"", ""name_part_1"": ""aːlʔ_m_oːeː""}"
82,http://www.wikidata.org/entity/Q753936,مشرف الدولة,ar,mʃrf aːlduːla,,,1003-01-01,1025-01-01,22,"{""name_part_0"": ""mʃrf"", ""name_part_1"": ""aːlduːla""}"
83,http://www.wikidata.org/entity/Q4664691,المنصور عبد الله بن الأفطس,ar,mnsˤawr ʕbd aːllh bn aːlʔ|uftˤs,المنصور عبدالله بن الأفطس,سياسي مغربي,1004-01-01,1045-12-30,41,"{""name_part_0"": ""mnsˤawr"", ""name_part_1"": ""ʕbd"", ""name_part_2"": ""aːllh"", ""name_part_3"": ""bn"", ""name_part_4"": ""aːlʔ|uftˤs""}"
84,http://www.wikidata.org/entity/Q41380,روبرت الأول دوق نورماندي,ar,rawbrt aːlʔ|uuːl dawq nwrmaːndj,,,1004-06-28,1035-07-09,31,"{""name_part_0"": ""rawbrt"", ""name_part_1"": ""aːlʔ|uuːl"", ""name_part_2"": ""dawq"", ""name_part_3"": ""nwrmaːndj""}"
85,http://www.wikidata.org/entity/Q124768492,الظَّاهِر الفاطِمي,ar,zˤ_aːhir aːlfaːtˤimaj,علي الظاهر الفاطمي,ملك الدولة الفاطمية، حكم مصر والشام وخطبة إفريقية,1005-01-01,1036-01-01,31,"{""name_part_0"": ""zˤ_aːhir"", ""name_part_1"": ""aːlfaːtˤimaj""}"
86,http://www.wikidata.org/entity/Q543351,هنري السابع، دوق بافاريا,ar,hnraj aːlsaːbʕ dawq baːfaːrajaː,,,1005-01-01,1047-10-20,42,"{""name_part_0"": ""hnraj"", ""name_part_1"": ""aːlsaːbʕ"", ""name_part_2"": ""dawq"", ""name_part_3"": ""baːfaːrajaː""}"
87,http://www.wikidata.org/entity/Q563247,برونو,ar,brawnuː,,قس ألماني,1005-01-01,1045-06-02,40,"{""name_part_0"": ""brawnuː""}"
88,http://www.wikidata.org/entity/Q819030,برانجيه ريموند الأول,ar,braːnʒiːh riːmuːnd aːlʔ|uuːl,,,1005-01-01,1035-04-06,30,"{""name_part_0"": ""braːnʒiːh"", ""name_part_1"": ""riːmuːnd"", ""name_part_2"": ""aːlʔ|uuːl""}"
89,http://www.wikidata.org/entity/Q1740272,الظاهر لإعزاز دين الله,ar,ðˤaːhr lʔʕzaːz dajn aːllh,أبو الحسن الظاهر,سابع الخلفاء الفاطميين (حكم 411 – 427هـ / 1021 – 1036م),1005-06-20,1036-06-13,31,"{""name_part_0"": ""ðˤaːhr"", ""name_part_1"": ""lʔʕzaːz"", ""name_part_2"": ""dajn"", ""name_part_3"": ""aːllh""}"
90,http://www.wikidata.org/entity/Q58573,كليمنت الثاني,ar,kleːmnt aːlθaːnaj,,كهنوت ألماني,1005-10-01,1047-10-15,42,"{""name_part_0"": ""kleːmnt"", ""name_part_1"": ""aːlθaːnaj""}"
91,http://www.wikidata.org/entity/Q559539,وليام الذراع الحديدية,ar,oːlajaːm aːlðraːʕ aːlħdjdeːa,,,1010-01-01,1046-01-01,36,"{""name_part_0"": ""oːlajaːm"", ""name_part_1"": ""aːlðraːʕ"", ""name_part_2"": ""aːlħdjdeːa""}"
92,http://www.wikidata.org/entity/Q41654,ميخائيل الرابع البافلاغوني,ar,miːxaːʔjl aːlraːbʕ aːlbaːflaːɣawnaj,,,1010-01-01,1041-12-16,31,"{""name_part_0"": ""miːxaːʔjl"", ""name_part_1"": ""aːlraːbʕ"", ""name_part_2"": ""aːlbaːflaːɣawnaj""}"
93,http://www.wikidata.org/entity/Q314218,بيتر، ملك المجر,ar,bjtr mlk aːlmgr,,,1011-01-01,1046-01-01,35,"{""name_part_0"": ""bjtr"", ""name_part_1"": ""mlk"", ""name_part_2"": ""aːlmgr""}"
94,http://www.wikidata.org/entity/Q32625,مودود الغزنوي,ar,moːdoːd aːlɣznuːj,,,1012-01-01,1049-12-01,37,"{""name_part_0"": ""moːdoːd"", ""name_part_1"": ""aːlɣznuːj""}"
