Unnamed: 0,id,title,lang,phoneme,personAltLabel,personDescription,birth,death,age,name_parts
0,http://www.wikidata.org/entity/Q232039,gīzla mbuuarīa,he,ɡizla mboʔʁia,,"נסיכה גרמניה, מלכה-רעיה הונגרית",0985-01-01,1033-01-01,48,"{""name_part_0"": ""gīzla"", ""name_part_1"": ""mbuuarīa""}"
1,http://www.wikidata.org/entity/Q296652,snḍu hṣlīṣī mlkh nuuara,he,sntso hʃliʃi mlχ noʔra,,,0985-01-01,1035-10-18,50,"{""name_part_0"": ""snḍu"", ""name_part_1"": ""hṣlīṣī"", ""name_part_2"": ""mlkh"", ""name_part_3"": ""nuuara""}"
2,http://www.wikidata.org/entity/Q542064,radbut ruzn hbsburg,he,ʁʔdbot rozn hbsborɡ,,אציל גרמני,0985-01-01,1045-01-01,60,"{""name_part_0"": ""radbut"", ""name_part_1"": ""ruzn"", ""name_part_2"": ""hbsburg""}"
3,http://www.wikidata.org/entity/Q615555,ḥmza bn-ʿlī,he,χmza bnʔli,,ממפיצי הדת הדרוזית,0985-01-01,1021-01-01,36,"{""name_part_0"": ""ḥmza"", ""name_part_1"": ""bn-ʿlī""}"
4,http://www.wikidata.org/entity/Q708539,rdulfus glabr,he,rdolfos ɡlʔbʁ,ראול רדולפוס גלאבר,היסטוריון צרפתי,0985-01-01,1047-01-01,62,"{""name_part_0"": ""rdulfus"", ""name_part_1"": ""glabr""}"
5,http://www.wikidata.org/entity/Q342137,al-ḥakm bamr alla,he,ʔlχʔχm bʔmʁ ʔlla,אל-מנצור בן נזאר,ח'ליפה פאטמי,0985-08-18,1021-02-13,36,"{""name_part_0"": ""al-ḥakm"", ""name_part_1"": ""bamr"", ""name_part_2"": ""alla""}"
6,http://www.wikidata.org/entity/Q31647,bzfrīm,he,bzfrim,,,0986-01-01,1032-01-01,46,"{""name_part_0"": ""bzfrīm""}"
7,http://www.wikidata.org/entity/Q188684,admund hṣnī mlkh anglīa,he,ʔdmond hʃni mlχ ʔŋlia,אדמונד השני מאנגליה,מלך אנגליה,0988-01-01,1016-11-30,28,"{""name_part_0"": ""admund"", ""name_part_1"": ""hṣnī"", ""name_part_2"": ""mlkh"", ""name_part_3"": ""anglīa""}"
8,http://www.wikidata.org/entity/Q4267,admr mṣabn,he,ʔdmr mʃʔbn,,נזיר וכרוניקן צרפתי (988–1034 בערך),0988-01-01,1034-01-01,46,"{""name_part_0"": ""admr"", ""name_part_1"": ""mṣabn""}"
9,http://www.wikidata.org/entity/Q62033,gīsla mṣuuabīa,he,ɡisla mʃoʔbia,,,0989-11-16,1043-02-15,54,"{""name_part_0"": ""gīsla"", ""name_part_1"": ""mṣuuabīa""}"
10,http://www.wikidata.org/entity/Q152256,kunrad hṣnī kīsr hʾImfrīa hrumīt hkduṣa,he,konrʔd hʃni qisʁ hʔimfʁia hʁomit hqdoʃa,,קיסר האימפריה הרומית הקדושה,0990-01-01,1039-06-04,49,"{""name_part_0"": ""kunrad"", ""name_part_1"": ""hṣnī"", ""name_part_2"": ""kīsr"", ""name_part_3"": ""hʾImfrīa"", ""name_part_4"": ""hrumīt"", ""name_part_5"": ""hkduṣa""}"
11,http://www.wikidata.org/entity/Q312775,ṣmual aba mlkh hungrīa,he,ʃmoʔl ʔbʔ mlχ hoŋʁia,,,0990-01-01,1044-07-11,54,"{""name_part_0"": ""ṣmual"", ""name_part_1"": ""aba"", ""name_part_2"": ""mlkh"", ""name_part_3"": ""hungrīa""}"
12,http://www.wikidata.org/entity/Q335966,īuna abn gnaḥ,he,jona ʔbn ɡnʔħ,"אבן ג׳אנח, אבו אל־ואליד מרואן,",מדקדק עברי,0990-01-01,1050-01-01,60,"{""name_part_0"": ""īuna"", ""name_part_1"": ""abn"", ""name_part_2"": ""gnaḥ""}"
13,http://www.wikidata.org/entity/Q5670642,slguk,he,slɡvq,,מייסד השושלת הסלג'וקית,0990-01-01,1038-01-01,48,"{""name_part_0"": ""slguk""}"
14,http://www.wikidata.org/entity/Q28468,mīīsku hṣnī,he,miisqo hʃni,,,0990-01-01,1034-05-11,44,"{""name_part_0"": ""mīīsku"", ""name_part_1"": ""hṣnī""}"
15,http://www.wikidata.org/entity/Q47179,ʾIrlngga,he,ʔiʁlŋɡa,,,0991-01-01,1049-01-01,58,"{""name_part_0"": ""ʾIrlngga""}"
16,http://www.wikidata.org/entity/Q192238,guuīdu dharṣu,he,ɡoidv dʔrtso,גואידו מארצו,,0992-01-01,1050-01-01,58,"{""name_part_0"": ""guuīdu"", ""name_part_1"": ""dharṣu""}"
17,http://www.wikidata.org/entity/Q935635,ūtuna ūrsūlu,he,aotona aoʁsaolo,אוטו אורסאולו,דוכס ונציה ה-27,0993-01-01,1032-01-01,39,"{""name_part_0"": ""ūtuna"", ""name_part_1"": ""ūrsūlu""}"
18,http://www.wikidata.org/entity/Q134128,knut hgdul,he,knot hɡdol,קנוט השני,"מלך אנגליה, דנמרק ונורווגיה",0994-01-01,1035-11-12,41,"{""name_part_0"": ""knut"", ""name_part_1"": ""hgdul""}"
19,http://www.wikidata.org/entity/Q283561,alfunsu hḥmīṣī mlkh lūn,he,ʔlfonso hχmiʃi mlχ laon,,,0994-01-01,1028-08-07,34,"{""name_part_0"": ""alfunsu"", ""name_part_1"": ""hḥmīṣī"", ""name_part_2"": ""mlkh"", ""name_part_3"": ""lūn""}"
20,http://www.wikidata.org/entity/Q311011,harald hṣnī mlkh dnmrk,he,hʔʁʔld hʃni mlχ dnmrq,,מלך דנמרק,0994-01-01,1018-01-01,24,"{""name_part_0"": ""harald"", ""name_part_1"": ""hṣnī"", ""name_part_2"": ""mlkh"", ""name_part_3"": ""dnmrk""}"
21,http://www.wikidata.org/entity/Q1931590,īḥīa al-mtʿlī balla,he,jħja ʔlmtʔli bʔlla,,,0995-01-01,1035-01-01,40,"{""name_part_0"": ""īḥīa"", ""name_part_1"": ""al-mtʿlī"", ""name_part_2"": ""balla""}"
22,http://www.wikidata.org/entity/Q208331,ūlf hṣnī mlkh nuruugīa,he,aolf hʃni mlχ norvoia,סיינט אולף,ממלכי נורווגיה,0995-01-01,1030-07-29,35,"{""name_part_0"": ""ūlf"", ""name_part_1"": ""hṣnī"", ""name_part_2"": ""mlkh"", ""name_part_3"": ""nuruugīa""}"
23,http://www.wikidata.org/entity/Q3090657,fugīuuara nu sadʾIurī,he,foɡivʔʁa no sʔdʔiori,,,0995-01-01,1045-02-14,50,"{""name_part_0"": ""fugīuuara"", ""name_part_1"": ""nu"", ""name_part_2"": ""sadʾIurī""}"
24,http://www.wikidata.org/entity/Q537218,uuīfu,he,vifo,,,0995-01-01,1048-01-01,53,"{""name_part_0"": ""uuīfu""}"
25,http://www.wikidata.org/entity/Q560244,gīūrgī hraṣun mlkh gūrgīa,he,ɡiaorɡi hrʔʃon mlχ ɡaorɡia,גיאורגי הראשון מלך גאורגיה,מלך גאורגיה,0996-01-01,1027-08-22,31,"{""name_part_0"": ""gīūrgī"", ""name_part_1"": ""hraṣun"", ""name_part_2"": ""mlkh"", ""name_part_3"": ""gūrgīa""}"
26,http://www.wikidata.org/entity/Q31721,hukun arīksun,he,hokon ʔriqson,,,0997-01-01,1030-01-01,33,"{""name_part_0"": ""hukun"", ""name_part_1"": ""arīksun""}"
27,http://www.wikidata.org/entity/Q1273086,ʿlī bn ḥmud,he,ʔli bn ħmod,עלי אל-מתווכל עלא אללה,,1000-01-01,1018-01-01,18,"{""name_part_0"": ""ʿlī"", ""name_part_1"": ""bn"", ""name_part_2"": ""ḥmud""}"
28,http://www.wikidata.org/entity/Q168393,mlus mbarī,he,mlos mbʔʁi,,,1000-01-01,1020-04-23,20,"{""name_part_0"": ""mlus"", ""name_part_1"": ""mbarī""}"
29,http://www.wikidata.org/entity/Q1782681,kunstntīnus dīugns,he,qonstntinos dioɡns,,מצביא ביזנטי,1000-01-01,1032-01-01,32,"{""name_part_0"": ""kunstntīnus"", ""name_part_1"": ""dīugns""}"
30,http://www.wikidata.org/entity/Q1810435,muḥmd bn asmaʿīl al-drzī,he,moχmd bn ʔsmʔʕil ʔldrzi,,מטיף דתי ומנהיג העדה הדרוזית במאה ה-11,1000-01-01,1020-01-01,20,"{""name_part_0"": ""muḥmd"", ""name_part_1"": ""bn"", ""name_part_2"": ""asmaʿīl"", ""name_part_3"": ""al-drzī""}"
31,http://www.wikidata.org/entity/Q1818820,lū muurslī,he,lao morsli,,,1000-01-01,1026-01-01,26,"{""name_part_0"": ""lū"", ""name_part_1"": ""muurslī""}"
32,http://www.wikidata.org/entity/Q211483,rgndra ḍula hraṣun,he,rɡndʁa tsola hrʔʃon,,,1000-01-01,1044-01-01,44,"{""name_part_0"": ""rgndra"", ""name_part_1"": ""ḍula"", ""name_part_2"": ""hraṣun""}"
33,http://www.wikidata.org/entity/Q227981,grgurīus hṣīṣī,he,ɡrɡoʁios hʃiʃi,,,1000-01-01,1048-01-01,48,"{""name_part_0"": ""grgurīus"", ""name_part_1"": ""hṣīṣī""}"
34,http://www.wikidata.org/entity/Q2738658,kabus bn uuṣmgīr,he,qʔvos bn vʃmɡir,,,1000-01-01,1012-01-01,12,"{""name_part_0"": ""kabus"", ""name_part_1"": ""bn"", ""name_part_2"": ""uuṣmgīr""}"
35,http://www.wikidata.org/entity/Q307429,ʿbd a-rḥmn hrbīʿī,he,ʕvd ʔʁχmn hrviʕi,,,1000-01-01,1018-07-23,18,"{""name_part_0"": ""ʿbd"", ""name_part_1"": ""a-rḥmn"", ""name_part_2"": ""hrbīʿī""}"
36,http://www.wikidata.org/entity/Q3133618,abn al-buuab,he,ʔbn ʔlboʔo,,קליגרף איראני,1000-01-01,1022-01-01,22,"{""name_part_0"": ""abn"", ""name_part_1"": ""al-buuab""}"
37,http://www.wikidata.org/entity/Q320630,hantī-afīfīur grgurīus hṣīṣī,he,hʔntiʔfifivr ɡrɡoʁios hʃiʃi,,,1000-01-01,1018-01-01,18,"{""name_part_0"": ""hantī-afīfīur"", ""name_part_1"": ""grgurīus"", ""name_part_2"": ""hṣīṣī""}"
38,http://www.wikidata.org/entity/Q381288,ʾIuuan uldīslb ṣlīt bulgrīa,he,ʔivon wldislv ʃlit bolɡria,,,1000-01-01,1018-01-01,18,"{""name_part_0"": ""ʾIuuan"", ""name_part_1"": ""uldīslb"", ""name_part_2"": ""ṣlīt"", ""name_part_3"": ""bulgrīa""}"
39,http://www.wikidata.org/entity/Q387368,īarumīr,he,jʔromir,,,1000-01-01,1035-11-10,35,"{""name_part_0"": ""īarumīr""}"
40,http://www.wikidata.org/entity/Q457187,ṣmual bn ḥfnī,he,ʃmoʔl bn χfni,שמואל בן חפני גאון,,1000-01-01,1013-01-01,13,"{""name_part_0"": ""ṣmual"", ""name_part_1"": ""bn"", ""name_part_2"": ""ḥfnī""}"
41,http://www.wikidata.org/entity/Q460802,brunu maūgsburg,he,brono mʔaoɡsboʁɡ,,,1000-01-01,1029-01-01,29,"{""name_part_0"": ""brunu"", ""name_part_1"": ""maūgsburg""}"
42,http://www.wikidata.org/entity/Q919199,sulīman bn al-ḥkm,he,solimʔn bn ʔlχχm,סולימאן אל-מסתעין באללה,,1000-01-01,1016-01-01,16,"{""name_part_0"": ""sulīman"", ""name_part_1"": ""bn"", ""name_part_2"": ""al-ḥkm""}"
43,http://www.wikidata.org/entity/Q60063,dmsus hṣnī,he,dmsos hʃni,,,1000-01-01,1048-07-23,48,"{""name_part_0"": ""dmsus"", ""name_part_1"": ""hṣnī""}"
44,http://www.wikidata.org/entity/Q26326,dankn hraṣun mlkh skutlnd,he,dʔnqn hrʔʃon mlχ sqotlnd,דנקן הראשון,,1001-01-01,1040-08-20,39,"{""name_part_0"": ""dankn"", ""name_part_1"": ""hraṣun"", ""name_part_2"": ""mlkh"", ""name_part_3"": ""skutlnd""}"
45,http://www.wikidata.org/entity/Q41381,rīṣar hṣlīṣī duks nurmndīa,he,ʁiʃʔʁ hʃliʃi doχs noʁmndia,,דוכס נורמנדי בתחילת המאה ה-11,1001-01-01,1027-08-12,26,"{""name_part_0"": ""rīṣar"", ""name_part_1"": ""hṣlīṣī"", ""name_part_2"": ""duks"", ""name_part_3"": ""nurmndīa""}"
46,http://www.wikidata.org/entity/Q3109791,guda manglīa,he,ɡoda mʔŋlia,,נסיכה אנגלית,1002-01-01,1047-01-01,45,"{""name_part_0"": ""guda"", ""name_part_1"": ""manglīa""}"
47,http://www.wikidata.org/entity/Q41380,rubrt hraṣun duks nurmndīa,he,rovʁt hrʔʃon doχs noʁmndia,,,1004-06-28,1035-07-09,31,"{""name_part_0"": ""rubrt"", ""name_part_1"": ""hraṣun"", ""name_part_2"": ""duks"", ""name_part_3"": ""nurmndīa""}"
48,http://www.wikidata.org/entity/Q543351,hīīnrīkh hṣbīʿī duks buuarīa,he,hiinriχ hʃviʕi doχs boʔʁia,,דוכס בוואריה,1005-01-01,1047-10-20,42,"{""name_part_0"": ""hīīnrīkh"", ""name_part_1"": ""hṣbīʿī"", ""name_part_2"": ""duks"", ""name_part_3"": ""buuarīa""}"
49,http://www.wikidata.org/entity/Q1740272,ʿlī a-tahr al-fatmī,he,ʔli ʔtʔhʁ ʔlfʔtmi,,ח'ליפה פאטמי,1005-06-20,1036-06-13,31,"{""name_part_0"": ""ʿlī"", ""name_part_1"": ""a-tahr"", ""name_part_2"": ""al-fatmī""}"
50,http://www.wikidata.org/entity/Q58573,klmns hṣnī,he,qlmns hʃni,,כומר קתולי גרמני,1005-10-01,1047-10-15,42,"{""name_part_0"": ""klmns"", ""name_part_1"": ""hṣnī""}"
51,http://www.wikidata.org/entity/Q259110,hrlba,he,hrlva,,,1010-01-01,1050-01-01,40,"{""name_part_0"": ""hrlba""}"
52,http://www.wikidata.org/entity/Q2634369,gīta turklsdutīr,he,ɡita torklsdotiʁ,,,1010-01-01,1042-01-01,32,"{""name_part_0"": ""gīta"", ""name_part_1"": ""turklsdutīr""}"
53,http://www.wikidata.org/entity/Q41654,mīkal hrbīʿī,he,miχʔl hrviʕi,,,1010-01-01,1041-12-16,31,"{""name_part_0"": ""mīkal"", ""name_part_1"": ""hrbīʿī""}"
54,http://www.wikidata.org/entity/Q314218,ftr,he,ftr,פטר אורסאולו,מלך הונגריה,1011-01-01,1046-01-01,35,"{""name_part_0"": ""ftr""}"
55,http://www.wikidata.org/entity/Q35618,alfrd atlīng,he,ʔlfʁd ʔtliŋ,,בנם של אתלרד השני מלך אנגליה ושל אמה מנורמנדיה,1012-01-01,1037-02-11,25,"{""name_part_0"": ""alfrd"", ""name_part_1"": ""atlīng""}"
56,http://www.wikidata.org/entity/Q2102566,armsīnda mbīgur,he,ʔrmsinda mbiɡoʁ,,,1015-01-01,1049-12-07,34,"{""name_part_0"": ""armsīnda"", ""name_part_1"": ""mbīgur""}"
57,http://www.wikidata.org/entity/Q41838,mīkal hḥmīṣī klfats kīsr hʾImfrīa hbīzntīt,he,miχʔl hχmiʃi qlfʔts qisʁ hʔimfʁia hvizntit,,קיסר ביזנטיון מ־1041 עד 1042,1015-01-01,1042-08-30,27,"{""name_part_0"": ""mīkal"", ""name_part_1"": ""hḥmīṣī"", ""name_part_2"": ""klfats"", ""name_part_3"": ""kīsr"", ""name_part_4"": ""hʾImfrīa"", ""name_part_5"": ""hbīzntīt""}"
58,http://www.wikidata.org/entity/Q188627,hruld hraṣun,he,hʁold hrʔʃon,הארולד הראשון,מלך אנגליה,1016-01-01,1040-03-23,24,"{""name_part_0"": ""hruld"", ""name_part_1"": ""hraṣun""}"
59,http://www.wikidata.org/entity/Q36731,suun knutsun,he,son knotson,,מלך נורווגיה,1016-01-01,1035-10-16,19,"{""name_part_0"": ""suun"", ""name_part_1"": ""knutsun""}"
60,http://www.wikidata.org/entity/Q190091,hardīkanut,he,hʔʁdikʔnot,"הארדיקאנוט, מלך דנמרק",מלך דנמרק ואנגליה,1018-01-01,1042-06-14,24,"{""name_part_0"": ""hardīkanut""}"
61,http://www.wikidata.org/entity/Q254545,gunhīlda mdnmrk,he,ɡonhilda mdnmrq,,"נסיכה דנית, מלכה רעייה של גרמניה",1020-01-01,1038-07-18,18,"{""name_part_0"": ""gunhīlda"", ""name_part_1"": ""mdnmrk""}"
62,http://www.wikidata.org/entity/Q310999,mgnus hraṣun,he,mɡnos hrʔʃon,מגנוס הראשון מלך נורווגיה,מלך נורבגיה ודנמרק,1024-01-01,1047-10-31,23,"{""name_part_0"": ""mgnus"", ""name_part_1"": ""hraṣun""}"
63,http://www.wikidata.org/entity/Q60366,mtīlda mfrīzīīa,he,mtilda mfʁiziia,,,1024-01-01,1044-01-01,20,"{""name_part_0"": ""mtīlda"", ""name_part_1"": ""mfrīzīīa""}"
64,http://www.wikidata.org/entity/Q143099,suuīatufulk hṣnī nsīkh kīīb,he,sviʔtvfolk hʃni nsiχ qiib,,,1050-11-14,1113-04-23,63,"{""name_part_0"": ""suuīatufulk"", ""name_part_1"": ""hṣnī"", ""name_part_2"": ""nsīkh"", ""name_part_3"": ""kīīb""}"
65,http://www.wikidata.org/entity/Q60094,hīīnrīkh hrbīʿī kīsr hʾImfrīa hrumīt hkduṣa,he,hiinriχ hrviʕi qisʁ hʔimfʁia hʁomit hqdoʃa,היינריך הרביעי,מלך גרמניה,1050-11-17,1106-08-14,56,"{""name_part_0"": ""hīīnrīkh"", ""name_part_1"": ""hrbīʿī"", ""name_part_2"": ""kīsr"", ""name_part_3"": ""hʾImfrīa"", ""name_part_4"": ""hrumīt"", ""name_part_5"": ""hkduṣa""}"
66,http://www.wikidata.org/entity/Q237709,brta msbuīa,he,bʁta msvoia,,,1051-09-27,1088-01-02,37,"{""name_part_0"": ""brta"", ""name_part_1"": ""msbuīa""}"
67,http://www.wikidata.org/entity/Q320129,mī fu,he,mi fo,,אמן סיני,1051-12-10,1107-01-01,56,"{""name_part_0"": ""mī"", ""name_part_1"": ""fu""}"
68,http://www.wikidata.org/entity/Q4139584,glb suuīatuslabīṣ,he,ɡlb soiʔtoslʔbits,,,1052-01-01,1078-06-05,26,"{""name_part_0"": ""glb"", ""name_part_1"": ""suuīatuslabīṣ""}"
69,http://www.wikidata.org/entity/Q58907,fīlīf hraṣun mlkh ṣrft,he,filif hrʔʃon mlχ tsʁft,פיליפ הראשון מלך צרפת,,1052-05-29,1108-08-05,56,"{""name_part_0"": ""fīlīf"", ""name_part_1"": ""hraṣun"", ""name_part_2"": ""mlkh"", ""name_part_3"": ""ṣrft""}"
70,http://www.wikidata.org/entity/Q2995934,gīta,he,ɡita,,,1053-01-01,1107-01-01,54,"{""name_part_0"": ""gīta""}"
71,http://www.wikidata.org/entity/Q318824,ṣalamun mlkh hungrīa,he,ʃʔlʔmon mlχ hoŋʁia,,מלך הונגריה,1053-01-01,1087-01-01,34,"{""name_part_0"": ""ṣalamun"", ""name_part_1"": ""mlkh"", ""name_part_2"": ""hungrīa""}"
72,http://www.wikidata.org/entity/Q220806,buhmun hraṣun nsīkh antīukīa,he,bohmon hrʔʃon nsiχ ʔntioχia,,,1054-01-01,1111-03-10,57,"{""name_part_0"": ""buhmun"", ""name_part_1"": ""hraṣun"", ""name_part_2"": ""nsīkh"", ""name_part_3"": ""antīukīa""}"
73,http://www.wikidata.org/entity/Q378226,arnulf hṣlīṣī ruzn flndrīa,he,ʔʁnolf hʃliʃi rozn flndʁia,,,1054-01-01,1071-02-28,17,"{""name_part_0"": ""arnulf"", ""name_part_1"": ""hṣlīṣī"", ""name_part_2"": ""ruzn"", ""name_part_3"": ""flndrīa""}"
74,http://www.wikidata.org/entity/Q471069,brnuld mkunstnṣ,he,brnold mqonstnts,ברנולד מבלאזיין,כרוניקאי גרמני,1054-01-01,1100-09-16,46,"{""name_part_0"": ""brnuld"", ""name_part_1"": ""mkunstnṣ""}"
75,http://www.wikidata.org/entity/Q887083,gīūrgī hṣnī,he,ɡiaorɡi hʃni,גיאורגי השני קורופלאטס,מלך גאורגיה,1054-01-01,1112-01-01,58,"{""name_part_0"": ""gīūrgī"", ""name_part_1"": ""hṣnī""}"
76,http://www.wikidata.org/entity/Q311482,mlkṣaa hraṣun,he,mlχʃʔa hrʔʃon,מליכ שאה הראשון,,1055-01-01,1092-11-25,37,"{""name_part_0"": ""mlkṣaa"", ""name_part_1"": ""hraṣun""}"
77,http://www.wikidata.org/entity/Q4365556,gunhīlda muusks,he,ɡonhilda mosks,,,1055-01-01,1097-01-01,42,"{""name_part_0"": ""gunhīlda"", ""name_part_1"": ""muusks""}"
78,http://www.wikidata.org/entity/Q77254,brta mhulnd,he,bʁta mholnd,,מלכת צרפת,1055-01-01,1094-10-21,39,"{""name_part_0"": ""brta"", ""name_part_1"": ""mhulnd""}"
79,http://www.wikidata.org/entity/Q49967,admr da la fuʾI,he,ʔdmr da la foʔi,אדמר מלה פואי,כהן דת צרפתי ממנהיגי מסע הצלב הראשון,1055-01-01,1098-08-01,43,"{""name_part_0"": ""admr"", ""name_part_1"": ""da"", ""name_part_2"": ""la"", ""name_part_3"": ""fuʾI""}"
80,http://www.wikidata.org/entity/Q318478,arīk hraṣun mlkh dnmrk,he,ʔriq hrʔʃon mlχ dnmrq,אריק הראשון,,1056-01-01,1103-07-17,47,"{""name_part_0"": ""arīk"", ""name_part_1"": ""hraṣun"", ""name_part_2"": ""mlkh"", ""name_part_3"": ""dnmrk""}"
81,http://www.wikidata.org/entity/Q320935,nstur hkrunīkn,he,nstoʁ hχʁonikn,נסטור מקייב,כומר וסופר של קיוון רוס,1056-01-01,1114-01-01,58,"{""name_part_0"": ""nstur"", ""name_part_1"": ""hkrunīkn""}"
82,http://www.wikidata.org/entity/Q704403,blduuīn hṣnī ruzn anu,he,bldoin hʃni rozn ʔno,,,1056-01-01,1098-01-01,42,"{""name_part_0"": ""blduuīn"", ""name_part_1"": ""hṣnī"", ""name_part_2"": ""ruzn"", ""name_part_3"": ""anu""}"
83,http://www.wikidata.org/entity/Q9546,al-ghzalī,he,ʔlʔzʔli,"גזאלי, חאמד מחמד",פילוסוף ומתקן דת מוסלמי,1056-01-01,1111-12-26,55,"{""name_part_0"": ""al-ghzalī""}"
84,http://www.wikidata.org/entity/Q293683,al-mktdī,he,ʔlmktdi,אל-מוקתדי,,1056-07-30,1094-02-09,38,"{""name_part_0"": ""al-mktdī""}"
85,http://www.wikidata.org/entity/Q328755,ʾIg da urmnduaa,he,ʔiɡ da vʁmndoʔa,,,1057-01-01,1101-10-25,44,"{""name_part_0"": ""ʾIg"", ""name_part_1"": ""da"", ""name_part_2"": ""urmnduaa""}"
86,http://www.wikidata.org/entity/Q468031,ūtu hṣnī ruzn hbsburg,he,aoto hʃni rozn hbsborɡ,,אציל מבית הבסבורג,1057-01-01,1111-11-15,54,"{""name_part_0"": ""ūtu"", ""name_part_1"": ""hṣnī"", ""name_part_2"": ""ruzn"", ""name_part_3"": ""hbsburg""}"
87,http://www.wikidata.org/entity/Q210564,mīkal hṣbīʿī,he,miχʔl hʃviʕi,מיכאל השביעי דוקס,קיסר ביזנטי,1059-01-01,1090-01-01,31,"{""name_part_0"": ""mīkal"", ""name_part_1"": ""hṣbīʿī""}"
88,http://www.wikidata.org/entity/Q102005,uīlīam hṣnī,he,viliʔm hʃni,ויליאם רופוס,מלך אנגליה,1060-01-01,1100-08-02,40,"{""name_part_0"": ""uīlīam"", ""name_part_1"": ""hṣnī""}"
89,http://www.wikidata.org/entity/Q366745,dankn hṣnī mlkh skutlnd,he,dʔnqn hʃni mlχ sqotlnd,דנקן השני,,1060-01-01,1094-11-18,34,"{""name_part_0"": ""dankn"", ""name_part_1"": ""hṣnī"", ""name_part_2"": ""mlkh"", ""name_part_3"": ""skutlnd""}"
90,http://www.wikidata.org/entity/Q3731296,armburẓ mmrtn,he,ʔrmborz mmʁtn,,,1060-01-01,1088-01-01,28,"{""name_part_0"": ""armburẓ"", ""name_part_1"": ""mmrtn""}"
91,http://www.wikidata.org/entity/Q468687,rugru bursa,he,ʁoɡʁo borsa,,,1060-01-01,1111-02-22,51,"{""name_part_0"": ""rugru"", ""name_part_1"": ""bursa""}"
92,http://www.wikidata.org/entity/Q514180,kunstntīus duks,he,qonstntios doqs,,קיסר-שותף ביזנטי,1060-01-01,1081-10-24,21,"{""name_part_0"": ""kunstntīus"", ""name_part_1"": ""duks""}"
93,http://www.wikidata.org/entity/Q76721,gutfrīd mbuīun,he,ɡotfrid mvoion,גוטפריד רוזן בויון,ממנהיגי מסע הצלב הראשון ושליטה הראשון של ממלכת ירושלים הצלבנית.,1060-01-01,1100-07-25,40,"{""name_part_0"": ""gutfrīd"", ""name_part_1"": ""mbuīun""}"
94,http://www.wikidata.org/entity/Q20202663,mtīlda da ūtuuīl,he,mtilda da aotoil,,,1062-01-01,1094-01-01,32,"{""name_part_0"": ""mtīlda"", ""name_part_1"": ""da"", ""name_part_2"": ""ūtuuīl""}"
95,http://www.wikidata.org/entity/Q1000507,hugu mflbīnī,he,hoɡo mflbini,,,1065-01-01,1114-01-01,49,"{""name_part_0"": ""hugu"", ""name_part_1"": ""mflbīnī""}"
96,http://www.wikidata.org/entity/Q333306,rubr hṣnī ruzn flndrīa,he,ʁovr hʃni rozn flndʁia,,,1065-01-01,1111-10-12,46,"{""name_part_0"": ""rubr"", ""name_part_1"": ""hṣnī"", ""name_part_2"": ""ruzn"", ""name_part_3"": ""flndrīa""}"
97,http://www.wikidata.org/entity/Q353823,adla mflndrīa,he,ʔdla mflndʁia,,,1065-01-01,1115-01-01,50,"{""name_part_0"": ""adla"", ""name_part_1"": ""mflndrīa""}"
98,http://www.wikidata.org/entity/Q547970,brtran ruzn tuluz,he,brtrʔn rozn toloz,,רוזן צרפתי,1065-01-01,1112-04-28,47,"{""name_part_0"": ""brtran"", ""name_part_1"": ""ruzn"", ""name_part_2"": ""tuluz""}"
99,http://www.wikidata.org/entity/Q319625,anrīkh ruzn furtugl,he,ʔnʁikh rozn fortoɡl,,,1066-01-01,1112-11-08,46,"{""name_part_0"": ""anrīkh"", ""name_part_1"": ""ruzn"", ""name_part_2"": ""furtugl""}"
100,http://www.wikidata.org/entity/Q512593,ttṣ hraṣun,he,ttʃ hrʔʃon,,,1066-01-01,1095-02-01,29,"{""name_part_0"": ""ttṣ"", ""name_part_1"": ""hraṣun""}"
101,http://www.wikidata.org/entity/Q1752172,hukun mgnussun,he,hokon mɡnosson,,,1068-01-01,1095-02-01,27,"{""name_part_0"": ""hukun"", ""name_part_1"": ""mgnussun""}"
102,http://www.wikidata.org/entity/Q379748,fdru hraṣun mlkh aragun,he,fdro hrʔʃon mlχ ʔrʔɡon,,,1068-01-01,1104-01-01,36,"{""name_part_0"": ""fdru"", ""name_part_1"": ""hraṣun"", ""name_part_2"": ""mlkh"", ""name_part_3"": ""aragun""}"
103,http://www.wikidata.org/entity/Q4256155,lūn dīugns,he,laon dioɡns,,קיסר-שותף ביזנטי,1069-01-01,1087-01-01,18,"{""name_part_0"": ""lūn"", ""name_part_1"": ""dīugns""}"
104,http://www.wikidata.org/entity/Q242601,brta mmunfur,he,bʁta mmonfor,,,1070-01-01,1117-02-14,47,"{""name_part_0"": ""brta"", ""name_part_1"": ""mmunfur""}"
105,http://www.wikidata.org/entity/Q3104402,grtrud mflndrīa,he,ɡʁtrod mflndʁia,,,1070-01-01,1117-01-01,47,"{""name_part_0"": ""grtrud"", ""name_part_1"": ""mflndrīa""}"
106,http://www.wikidata.org/entity/Q3341215,nīkfurus dīugns,he,nikfoʁos dioɡns,,,1070-01-01,1094-01-01,24,"{""name_part_0"": ""nīkfurus"", ""name_part_1"": ""dīugns""}"
107,http://www.wikidata.org/entity/Q562630,rmun mburgundīa,he,rmon mvoʁɡondia,,,1070-01-01,1107-05-24,37,"{""name_part_0"": ""rmun"", ""name_part_1"": ""mburgundīa""}"
