Unnamed: 0,id,title,lang,phoneme,personAltLabel,personDescription,birth,death,age,name_parts
0,http://www.wikidata.org/entity/Q305795,abū alqāsm bn ʿbād,ar,ʔbw aːlqaːlʔaːsm bn ʕbaːd bn ʕbaːd,أبا القاسم بن عباد,مؤسس سلالة بني عباد، التي أقامت دولة في جنوب الأندلس,0984-01-01,1042-01-01,58,"{""name_part_0"": ""abū"", ""name_part_1"": ""alqāsm"", ""name_part_2"": ""bn"", ""name_part_3"": ""ʿbād""}"
1,http://www.wikidata.org/entity/Q1029682,ghlbrt drīnghūt,ar,ɣlbrt dreːnɣuːt,,,0985-01-01,1018-10-01,33,"{""name_part_0"": ""ghlbrt"", ""name_part_1"": ""drīnghūt""}"
2,http://www.wikidata.org/entity/Q1029688,aūzmūnd drīnghūt,ar,ʔawzmoːnd dreːnɣuːt,,,0985-01-01,1018-10-01,33,"{""name_part_0"": ""aūzmūnd"", ""name_part_1"": ""drīnghūt""}"
3,http://www.wikidata.org/entity/Q232039,jīzīlā albāfārīah,ar,dʒeːzjlaː aːlbaːfaːriːa,جيزيلا  المجرية,ملكة المجر القرينة,0985-01-01,1033-01-01,48,"{""name_part_0"": ""jīzīlā"", ""name_part_1"": ""albāfārīah""}"
4,http://www.wikidata.org/entity/Q296652,sānshū althalth mlk nāfārā,ar,saːnʃuː aːlθaːlθ mlk naːfaːraː,شانجة الأكبر,,0985-01-01,1035-10-18,50,"{""name_part_0"": ""sānshū"", ""name_part_1"": ""althalth"", ""name_part_2"": ""mlk"", ""name_part_3"": ""nāfārā""}"
5,http://www.wikidata.org/entity/Q542064,rādbūt mn klītghāū,ar,raːdbwt mn klajtɣaːw,,,0985-01-01,1045-01-01,60,"{""name_part_0"": ""rādbūt"", ""name_part_1"": ""mn"", ""name_part_2"": ""klītghāū""}"
6,http://www.wikidata.org/entity/Q615555,ḥmzah bn ʿlī bn aḥmd,ar,ħmzt bn ʕleː bn ʔ|uħmd,,مؤسس مذهب الموحدون الدروز,0985-01-01,1021-01-01,36,"{""name_part_0"": ""ḥmzah"", ""name_part_1"": ""bn"", ""name_part_2"": ""ʿlī"", ""name_part_3"": ""bn"", ""name_part_4"": ""aḥmd""}"
7,http://www.wikidata.org/entity/Q708539,ralf ghlābr,ar,raːlf ɣlaːbr,,مؤرخ فرنسي,0985-01-01,1047-01-01,62,"{""name_part_0"": ""ralf"", ""name_part_1"": ""ghlābr""}"
8,http://www.wikidata.org/entity/Q342137,alḥākm bamr allh,ar,ħaːkm bʔmr aːllh,أبو علي المنصور,سادس الخلفاء الفاطميين (حكم 386 – 411هـ / 996 – 1021م),0985-08-18,1021-02-13,36,"{""name_part_0"": ""alḥākm"", ""name_part_1"": ""bamr"", ""name_part_2"": ""allh""}"
9,http://www.wikidata.org/entity/Q5260727,aūjīf mn lūksmbūrgh,ar,a:awʒajf mn lwksmbwrɣ,,,0986-01-01,1030-02-21,44,"{""name_part_0"": ""aūjīf"", ""name_part_1"": ""mn"", ""name_part_2"": ""lūksmbūrgh""}"
10,http://www.wikidata.org/entity/Q124744341,ābn khazʼraj,ar,aːbn x_zr_ʒ,إسماعيل بن محمد بن خزرج,فاضل أندلسي، رحل إلى قرطبة وإلى المشرق، وجاور بمكة,0987-01-01,1030-01-01,43,"{""name_part_0"": ""ābn"", ""name_part_1"": ""khazʼraj""}"
11,http://www.wikidata.org/entity/Q4702776,alḥsīn bn alqāsm,ar,ħseːn bn aːlqn bn aːlʔaːsm,,,0987-01-01,1013-01-01,26,"{""name_part_0"": ""alḥsīn"", ""name_part_1"": ""bn"", ""name_part_2"": ""alqāsm""}"
12,http://www.wikidata.org/entity/Q188684,ʾidmūnd aīrūnsāīd,ar,ʔdmuːnd ʔajrawnsaːajd,,ملك إنجلترا(من 23 أبريل - 18 أكتوبر 1016) ثم ملك وسكس (من 23 أبريل - 30 نوفمبر 1016),0988-01-01,1016-11-30,28,"{""name_part_0"": ""ʾidmūnd"", ""name_part_1"": ""aīrūnsāīd""}"
13,http://www.wikidata.org/entity/Q4267,adīmār shābān,ar,a:djmaːr ʃaːbaːn,,,0988-01-01,1034-01-01,46,"{""name_part_0"": ""adīmār"", ""name_part_1"": ""shābān""}"
14,http://www.wikidata.org/entity/Q62033,jīzīlā mn shūābīā,ar,dʒeːzjlaː mn ʃoːaːbjaː,,,0989-11-16,1043-02-15,54,"{""name_part_0"": ""jīzīlā"", ""name_part_1"": ""mn"", ""name_part_2"": ""shūābīā""}"
15,http://www.wikidata.org/entity/Q152256,kūnrād althānī,ar,kuːnraːd aːlθaːnaj,,ملك سابق على الإمبراطورية الرومانية المقدسة,0990-01-01,1039-06-04,49,"{""name_part_0"": ""kūnrād"", ""name_part_1"": ""althānī""}"
16,http://www.wikidata.org/entity/Q312775,ṣmū'īīl ʼābā,ar,sˤmoːʔjl ʔ|aːbaː,,,0990-01-01,1044-07-11,54,"{""name_part_0"": ""ṣmū'īīl"", ""name_part_1"": ""ʼābā""}"
17,http://www.wikidata.org/entity/Q335966,mrūān bn jnāḥ,ar,mrwaːn bn gnaːħ,,,0990-01-01,1050-01-01,60,"{""name_part_0"": ""mrūān"", ""name_part_1"": ""bn"", ""name_part_2"": ""jnāḥ""}"
18,http://www.wikidata.org/entity/Q366841,īūfān flādīmīr,ar,eːawfaːn flaːdiːmjr,,,0990-01-01,1016-05-28,26,"{""name_part_0"": ""īūfān"", ""name_part_1"": ""flādīmīr""}"
19,http://www.wikidata.org/entity/Q559516,rīnūlf drīnghūt,ar,riːnuːlf dreːnɣuːt,,,0990-01-01,1045-01-01,55,"{""name_part_0"": ""rīnūlf"", ""name_part_1"": ""drīnghūt""}"
20,http://www.wikidata.org/entity/Q5670642,sljūq bn dqāq,ar,slʒuːq bn dqʒuːʔ bn dʔaːq,سلجوق بك,قائد قبيلة من قبائل الغز الأتراك ومؤسس سلالة السلاجقة,0990-01-01,1038-01-01,48,"{""name_part_0"": ""sljūq"", ""name_part_1"": ""bn"", ""name_part_2"": ""dqāq""}"
21,http://www.wikidata.org/entity/Q73282,īūnghkī ārībūīū,ar,iːwnɣkj aːreːbwjaw,,قس ألماني,0990-01-01,1031-04-12,41,"{""name_part_0"": ""īūnghkī"", ""name_part_1"": ""ārībūīū""}"
22,http://www.wikidata.org/entity/Q753277,jlal aldūlah,ar,glaːl aːlduːla,,,0990-01-01,1044-01-01,54,"{""name_part_0"": ""jlal"", ""name_part_1"": ""aldūlah""}"
23,http://www.wikidata.org/entity/Q28468,mīshkah althānī,ar,majʃka aːlθaːnaj,,ملك بولوني,0990-01-01,1034-05-11,44,"{""name_part_0"": ""mīshkah"", ""name_part_1"": ""althānī""}"
24,http://www.wikidata.org/entity/Q47179,ʾiīrlānghā,ar,ʔ|iiːrlaːnɣaː,,,0991-01-01,1049-01-01,58,"{""name_part_0"": ""ʾiīrlānghā""}"
25,http://www.wikidata.org/entity/Q12182778,ābn shhīd,ar,aːbn ʃheːd,عبد الملك بن أحمد بن عبد الملك بن شهيد القرطبي أبو مروان,وزير وشاعر أندلسي,0992-01-01,1035-01-01,43,"{""name_part_0"": ""ābn"", ""name_part_1"": ""shhīd""}"
26,http://www.wikidata.org/entity/Q124743569,ābn shuhaīʼd alaashʼjaʿī,ar,aːbn ʃ_h_eːd aːlʔ|u_ʃg_ʕaj,أحمد بن عبد الملك بن أحمد بن شهيد,وزير وشاعر من كبار الأندلسيين أدبا وعلما,0992-01-01,1035-01-01,43,"{""name_part_0"": ""ābn"", ""name_part_1"": ""shuhaīʼd"", ""name_part_2"": ""alaashʼjaʿī""}"
27,http://www.wikidata.org/entity/Q124771254,alghalib bllh,ar,ɣaːlib bllh,محمد الغالب باللَّه بن أحمد القادر باللَّه,وَليّ عهد وابن الخليفة العباسي القادم بالله، توفي قبل أن يلي الخلافة,0992-01-01,1019-01-01,27,"{""name_part_0"": ""alghalib"", ""name_part_1"": ""bllh""}"
28,http://www.wikidata.org/entity/Q192238,ghīdū alarītsūī,ar,ɣiːduː aːlʔ|areːtsoːj,,,0992-01-01,1050-01-01,58,"{""name_part_0"": ""ghīdū"", ""name_part_1"": ""alarītsūī""}"
29,http://www.wikidata.org/entity/Q3147459,ābn shuhīd,ar,aːbn ʃ_heːd,,,0992-01-01,1035-04-17,43,"{""name_part_0"": ""ābn"", ""name_part_1"": ""shuhīd""}"
30,http://www.wikidata.org/entity/Q493736,hīūnjūngh mlk ghūrīū,ar,hajwnʒwnɣ mlk ɣawrjuː,,,0992-08-06,1031-06-23,39,"{""name_part_0"": ""hīūnjūngh"", ""name_part_1"": ""mlk"", ""name_part_2"": ""ghūrīū""}"
31,http://www.wikidata.org/entity/Q659354,slṭān aldūlah,ar,sltˤaːn aːlduːla,,,0993-01-01,1024-12-01,31,"{""name_part_0"": ""slṭān"", ""name_part_1"": ""aldūlah""}"
32,http://www.wikidata.org/entity/Q753475,mjd aldūlah,ar,mʒd aːlduːla,,,0993-01-01,1029-01-01,36,"{""name_part_0"": ""mjd"", ""name_part_1"": ""aldūlah""}"
33,http://www.wikidata.org/entity/Q124746028,almahʼdī alʿiīaānī,ar,m_hdj aːlʕieː_aːniː,الحسين بن القاسم بن علي العياني,إمام زيدي في اليمن، قام بالإمامة بعد أبيه وقتل في البوْن,0994-01-01,1013-01-01,19,"{""name_part_0"": ""almahʼdī"", ""name_part_1"": ""alʿiīaānī""}"
34,http://www.wikidata.org/entity/Q134128,knūt alʿẓīm,ar,knwt aːlʕzˤiːm,,ملك سابق على الدانمارك والنرويج,0994-01-01,1035-11-12,41,"{""name_part_0"": ""knūt"", ""name_part_1"": ""alʿẓīm""}"
35,http://www.wikidata.org/entity/Q283561,alfūnsū alkhāms mlk līūn,ar,ʔlfoːnsuː aːlxaːms mlk liːuːn,,,0994-01-01,1028-08-07,34,"{""name_part_0"": ""alfūnsū"", ""name_part_1"": ""alkhāms"", ""name_part_2"": ""mlk"", ""name_part_3"": ""līūn""}"
36,http://www.wikidata.org/entity/Q124768172,ābn alḍaābiṭ,ar,aːbn aːldˤ_aːbitˤ,عثمان بن أبي بكر بن حمود الصدفي,عالم بالحديث والأدب، من أهل المغرب، له شعر,0995-01-01,1050-01-01,55,"{""name_part_0"": ""ābn"", ""name_part_1"": ""alḍaābiṭ""}"
37,http://www.wikidata.org/entity/Q124773967,almuʿʼtalī alʼḥamuūdī,ar,m_ʕt_leː aːlħ_m_wdaj,يحيى بن علي بن حمود العلوي الحسني,ملك الدولة الحمودية في الأندلس، تولى الحكم بعد الأمويين وحاول التوسع في المنطقة,0995-01-01,1035-01-01,40,"{""name_part_0"": ""almuʿʼtalī"", ""name_part_1"": ""alʼḥamuūdī""}"
38,http://www.wikidata.org/entity/Q1931590,īḥīa almʿtlī ballh,ar,jħiːaː aːlmʕtlaj baːllh,,تاسع خلفاء الأندلس، وثالث حكام بني حمود بالأندلس، ومؤسس طائفة مالقة إحدى ممالك الطوائف,0995-01-01,1035-01-01,40,"{""name_part_0"": ""īḥīa"", ""name_part_1"": ""almʿtlī"", ""name_part_2"": ""ballh""}"
39,http://www.wikidata.org/entity/Q208331,aūlāf althānī,ar,ʔawlaːf aːlθaːnaj,,,0995-01-01,1030-07-29,35,"{""name_part_0"": ""aūlāf"", ""name_part_1"": ""althānī""}"
40,http://www.wikidata.org/entity/Q472804,ʿmār almūṣlī,ar,ʕmaːr aːlmuːsˤlaj,,طبيب عيون,0996-01-01,1020-01-01,24,"{""name_part_0"": ""ʿmār"", ""name_part_1"": ""almūṣlī""}"
41,http://www.wikidata.org/entity/Q560244,jūrj alaūl mlk jūrjīā,ar,ʒawrʒ aːlʔ|uuːl mlk ʒawrdʒajaː,,,0996-01-01,1027-08-22,31,"{""name_part_0"": ""jūrj"", ""name_part_1"": ""alaūl"", ""name_part_2"": ""mlk"", ""name_part_3"": ""jūrjīā""}"
42,http://www.wikidata.org/entity/Q5644672,ḥmīd aldīn alkrmānī,ar,ħmeːd aːldjn aːlkrmaːnaj,حجة العرافين كرماني,,0996-01-01,1021-01-01,25,"{""name_part_0"": ""ḥmīd"", ""name_part_1"": ""aldīn"", ""name_part_2"": ""alkrmānī""}"
43,http://www.wikidata.org/entity/Q621999,ʾilbīrah mīnīdīs,ar,ʔlbeːrt meːniːdiːs,,ملكة ليون,0996-01-01,1022-12-02,26,"{""name_part_0"": ""ʾilbīrah"", ""name_part_1"": ""mīnīdīs""}"
44,http://www.wikidata.org/entity/Q465203,ʼālān althalth,ar,ʔ|aːlaːn aːlθaːlθ,,,0997-01-01,1040-10-01,43,"{""name_part_0"": ""ʼālān"", ""name_part_1"": ""althalth""}"
45,http://www.wikidata.org/entity/Q754470,shms aldūlah,ar,ʃms aːlduːla,,,0997-01-01,1021-01-01,24,"{""name_part_0"": ""shms"", ""name_part_1"": ""aldūlah""}"
46,http://www.wikidata.org/entity/Q31721,hākūn ʾirīksūn,ar,haːkuːn ʔrjkswn,,,0997-01-01,1030-01-01,33,"{""name_part_0"": ""hākūn"", ""name_part_1"": ""ʾirīksūn""}"
47,http://www.wikidata.org/entity/Q367718,jūrj mānīākīs,ar,ʒawrʒ maːnjaːkeːs,,,0998-01-01,1043-01-01,45,"{""name_part_0"": ""jūrj"", ""name_part_1"": ""mānīākīs""}"
48,http://www.wikidata.org/entity/Q936594,msʿūd,ar,msʕuːd,مسعود بن محمود,سُلطانٌ غزنويّ,0998-01-01,1041-01-17,43,"{""name_part_0"": ""msʿūd""}"
49,http://www.wikidata.org/entity/Q32627,mḥmd alghznūī,ar,mħmd aːlɣznuːj,,,0998-01-01,1041-01-01,43,"{""name_part_0"": ""mḥmd"", ""name_part_1"": ""alghznūī""}"
50,http://www.wikidata.org/entity/Q1029672,asklītīn mn atshīrīnzā,ar,ʔskleːtiːn mn ʔ|utʃajrajnzaː,,,1000-01-01,1045-01-01,45,"{""name_part_0"": ""asklītīn"", ""name_part_1"": ""mn"", ""name_part_2"": ""atshīrīnzā""}"
51,http://www.wikidata.org/entity/Q105860,dītrīsh ʼāī,ar,diːtrjʃ ʔ|aːiː,,,1000-01-01,1022-01-29,22,"{""name_part_0"": ""dītrīsh"", ""name_part_1"": ""ʼāī""}"
52,http://www.wikidata.org/entity/Q11903901,abū ʾisḥāq ʾibrāhīm alḥṣrī alqīrūānī,ar,ʔbw ʔsħaːq ʔbraːhiːm aːlħsˤraj aːlqʔsħaːʔ ʔbraːhiːm aːlħsˤraj aːlʔjruːaːnaj,,شاعر تونسي,1000-01-01,1022-01-01,22,"{""name_part_0"": ""abū"", ""name_part_1"": ""ʾisḥāq"", ""name_part_2"": ""ʾibrāhīm"", ""name_part_3"": ""alḥṣrī"", ""name_part_4"": ""alqīrūānī""}"
53,http://www.wikidata.org/entity/Q1273086,ʿlī bn ḥmūd,ar,ʕleː bn ħmwd,علي بن حمود بن ميمون بن أحمد الإدريسي الحسني العلوي,خليفة المسلمين في الأندلس (1016 - 1028م),1000-01-01,1018-01-01,18,"{""name_part_0"": ""ʿlī"", ""name_part_1"": ""bn"", ""name_part_2"": ""ḥmūd""}"
54,http://www.wikidata.org/entity/Q1340001,mnūjhrī,ar,mnawghrj,,شاعر فارسي,1000-01-01,1040-01-01,40,"{""name_part_0"": ""mnūjhrī""}"
55,http://www.wikidata.org/entity/Q1347851,īūḥnā aūrfānūtrūfūs,ar,eːawħnaː ʔ|uoːrfaːnuːtroːfoːs,,,1000-01-01,1043-05-19,43,"{""name_part_0"": ""īūḥnā"", ""name_part_1"": ""aūrfānūtrūfūs""}"
56,http://www.wikidata.org/entity/Q1391772,būbū mn trīfīn,ar,boːbuː mn triːfjn,,قس ألماني,1000-01-01,1042-10-04,42,"{""name_part_0"": ""būbū"", ""name_part_1"": ""mn"", ""name_part_2"": ""trīfīn""}"
57,http://www.wikidata.org/entity/Q1451571,lāndūlf alkhāms mn bīnīfīntū,ar,laːndawlf aːlxaːms mn biːnjfiːntaw,,,1000-01-01,1033-09-01,33,"{""name_part_0"": ""lāndūlf"", ""name_part_1"": ""alkhāms"", ""name_part_2"": ""mn"", ""name_part_3"": ""bīnīfīntū""}"
58,http://www.wikidata.org/entity/Q16147985,mrīm bnt abī īʿqūb alshlbī,ar,mreːm bnt ʔbeː ajʕqm bnt ʔbeː ajʕʔoːb aːlʃlbaj aːlʃlbaj,مريم بنت أبي يعقوب الشَّلْبي,شاعرة لغة عربية في الأندلس,1000-01-01,1020-01-01,20,"{""name_part_0"": ""mrīm"", ""name_part_1"": ""bnt"", ""name_part_2"": ""abī"", ""name_part_3"": ""īʿqūb"", ""name_part_4"": ""alshlbī""}"
59,http://www.wikidata.org/entity/Q168393,mīlūs mn bārī,ar,miːloːs mn baːraj,,سياسي إيطالي,1000-01-01,1020-04-23,20,"{""name_part_0"": ""mīlūs"", ""name_part_1"": ""mn"", ""name_part_2"": ""bārī""}"
60,http://www.wikidata.org/entity/Q1738090,aūtrīd aljrīʾ,ar,ʔwtrjd aːlgrj_,,رجل شرق بامبورغ,1000-01-01,1016-01-01,16,"{""name_part_0"": ""aūtrīd"", ""name_part_1"": ""aljrīʾ""}"
61,http://www.wikidata.org/entity/Q1810435,mḥmd bn ʾismāʿīl aldrzī,ar,mħmd bn ʔsmaːʕiːl aːldrzaj,محمد بن اسماعيل الدرزي,,1000-01-01,1020-01-01,20,"{""name_part_0"": ""mḥmd"", ""name_part_1"": ""bn"", ""name_part_2"": ""ʾismāʿīl"", ""name_part_3"": ""aldrzī""}"
62,http://www.wikidata.org/entity/Q211483,rājndrā tshūlā alaūl,ar,raːʒndraː tʃwlaː aːlʔ|uuːl,,إمبراطور مملكة تشولا في جنوب الهند,1000-01-01,1044-01-01,44,"{""name_part_0"": ""rājndrā"", ""name_part_1"": ""tshūlā"", ""name_part_2"": ""alaūl""}"
63,http://www.wikidata.org/entity/Q227981,ghrīghūrī alsāds,ar,ɣreːɣuːrj aːlsaːds,,,1000-01-01,1048-01-01,48,"{""name_part_0"": ""ghrīghūrī"", ""name_part_1"": ""alsāds""}"
64,http://www.wikidata.org/entity/Q27062978,ʿzīz aldūlah,ar,ʕzeːz aːlduːla,,سياسي,1000-01-01,1022-01-01,22,"{""name_part_0"": ""ʿzīz"", ""name_part_1"": ""aldūlah""}"
65,http://www.wikidata.org/entity/Q2738658,qābūs bn ūshmkīr,ar,qaːboːs bn oːʃmkiːr,شمس المعالي قابوس,شاعر و امير إيراني,1000-01-01,1012-01-01,12,"{""name_part_0"": ""qābūs"", ""name_part_1"": ""bn"", ""name_part_2"": ""ūshmkīr""}"
66,http://www.wikidata.org/entity/Q307429,ʿbd alrḥmn almrtḍī ballh,ar,ʕbd aːlrħmn aːlmrtdˤaj baːllh,عبدالرحمن المرتضي بالله,سادس خلفاء قرطبة الأمويين، حكم فقط في سنة 1018 م,1000-01-01,1018-07-23,18,"{""name_part_0"": ""ʿbd"", ""name_part_1"": ""alrḥmn"", ""name_part_2"": ""almrtḍī"", ""name_part_3"": ""ballh""}"
67,http://www.wikidata.org/entity/Q3133618,ābn albūāb,ar,aːbn aːlbwaːb,,,1000-01-01,1022-01-01,22,"{""name_part_0"": ""ābn"", ""name_part_1"": ""albūāb""}"
68,http://www.wikidata.org/entity/Q3679839,ḥḍrt īūsf qādr khān ghāza,ar,ħdˤrt juːsf qaːdr xaːn ɣaːzaː,,,1000-01-01,1032-01-01,32,"{""name_part_0"": ""ḥḍrt"", ""name_part_1"": ""īūsf"", ""name_part_2"": ""qādr"", ""name_part_3"": ""khān"", ""name_part_4"": ""ghāza""}"
69,http://www.wikidata.org/entity/Q373497,qūām aldūlah,ar,qwaːm aːlduːla,,,1000-01-01,1028-01-01,28,"{""name_part_0"": ""qūām"", ""name_part_1"": ""aldūlah""}"
70,http://www.wikidata.org/entity/Q510332,blghrīm,ar,blɣreːm,,قس ألماني,1000-01-01,1036-08-31,36,"{""name_part_0"": ""blghrīm""}"
71,http://www.wikidata.org/entity/Q55905406,almfḍal bn mḥmd,ar,mfdˤ_l bn mħmd,المفضل بن محمد بن مسعر بن محمد التنوخي المعري,قاض وأديب من أدباء النحاة، كان معتزليًا شيعيًا,1000-01-01,1050-01-01,50,"{""name_part_0"": ""almfḍal"", ""name_part_1"": ""bn"", ""name_part_2"": ""mḥmd""}"
72,http://www.wikidata.org/entity/Q600601,hārtfīgh,ar,haːrtfajɣ,,رئيس أساقفة ألماني,1000-01-01,1023-12-05,23,"{""name_part_0"": ""hārtfīgh""}"
73,http://www.wikidata.org/entity/Q919199,slīmān almstʿīn ballh,ar,sleːmaːn aːlmstʕajn baːllh,سليمان بن الحكم,خامس خلفاء قرطبة الأمويين، حكم (فترة أولى) من 1009 حتى 1010، ثم (فترة ثانية) من 1013 حتى 1016 م,1000-01-01,1016-01-01,16,"{""name_part_0"": ""slīmān"", ""name_part_1"": ""almstʿīn"", ""name_part_2"": ""ballh""}"
74,http://www.wikidata.org/entity/Q97640,jīrū,ar,dʒeːroː,,,1000-01-01,1023-01-01,23,"{""name_part_0"": ""jīrū""}"
75,http://www.wikidata.org/entity/Q60063,dāmāsūs althānī,ar,daːmaːsaws aːlθaːnaj,,,1000-01-01,1048-07-23,48,"{""name_part_0"": ""dāmāsūs"", ""name_part_1"": ""althānī""}"
76,http://www.wikidata.org/entity/Q307458,ʿbd alrḥmn almstẓhr ballh,ar,ʕbd aːlrħmn aːlmstzˤhr baːllh,عبدالرحمن المستظهر بالله,سابع خلفاء قرطبة الأمويين، حكم من 1023 حتى 1024 م,1001-01-01,1024-01-17,23,"{""name_part_0"": ""ʿbd"", ""name_part_1"": ""alrḥmn"", ""name_part_2"": ""almstẓhr"", ""name_part_3"": ""ballh""}"
77,http://www.wikidata.org/entity/Q616841,bītr dīlīān,ar,bjtr diːljaːn,,إمبراطور بلغاري,1001-01-01,1041-01-01,40,"{""name_part_0"": ""bītr"", ""name_part_1"": ""dīlīān""}"
78,http://www.wikidata.org/entity/Q6816670,mīnīdū nūns,ar,miːnajdw nuːns,,,1001-01-01,1050-01-01,49,"{""name_part_0"": ""mīnīdū"", ""name_part_1"": ""nūns""}"
79,http://www.wikidata.org/entity/Q26326,dnkān alaūl,ar,dnkaːn aːlʔ|uuːl,,,1001-01-01,1040-08-20,39,"{""name_part_0"": ""dnkān"", ""name_part_1"": ""alaūl""}"
80,http://www.wikidata.org/entity/Q41381,rītshārd althalth,ar,riːtʃaːrd aːlθaːlθ,,,1001-01-01,1027-08-12,26,"{""name_part_0"": ""rītshārd"", ""name_part_1"": ""althalth""}"
81,http://www.wikidata.org/entity/Q124747885,almusʼtaẓʼhir alaumaūī,ar,m_st_zˤhir aːlʔ_m_oːeː,عبد الرحمن بن هشام بن عبد الجبار ابن عبد الرحمن الناصر,أحد من ولي إمارة قرطبة في أيام ضعف الدولة الأموية بالأندلس,1002-01-01,1024-01-01,22,"{""name_part_0"": ""almusʼtaẓʼhir"", ""name_part_1"": ""alaumaūī""}"
82,http://www.wikidata.org/entity/Q753936,mshrf aldūlah,ar,mʃrf aːlduːla,,,1003-01-01,1025-01-01,22,"{""name_part_0"": ""mshrf"", ""name_part_1"": ""aldūlah""}"
83,http://www.wikidata.org/entity/Q4664691,almnṣūr ʿbd allh bn alafṭs,ar,mnsˤawr ʕbd aːllh bn aːlʔ|uftˤs,المنصور عبدالله بن الأفطس,سياسي مغربي,1004-01-01,1045-12-30,41,"{""name_part_0"": ""almnṣūr"", ""name_part_1"": ""ʿbd"", ""name_part_2"": ""allh"", ""name_part_3"": ""bn"", ""name_part_4"": ""alafṭs""}"
84,http://www.wikidata.org/entity/Q41380,rūbrt alaūl dūq nūrmāndī,ar,rawbrt aːlʔ|uuːl dawq nwrmaːndj,,,1004-06-28,1035-07-09,31,"{""name_part_0"": ""rūbrt"", ""name_part_1"": ""alaūl"", ""name_part_2"": ""dūq"", ""name_part_3"": ""nūrmāndī""}"
85,http://www.wikidata.org/entity/Q124768492,alẓaāhir alfāṭimī,ar,zˤ_aːhir aːlfaːtˤimaj,علي الظاهر الفاطمي,ملك الدولة الفاطمية، حكم مصر والشام وخطبة إفريقية,1005-01-01,1036-01-01,31,"{""name_part_0"": ""alẓaāhir"", ""name_part_1"": ""alfāṭimī""}"
86,http://www.wikidata.org/entity/Q543351,hnrī alsābʿ dūq bāfārīā,ar,hnraj aːlsaːbʕ dawq baːfaːrajaː,,,1005-01-01,1047-10-20,42,"{""name_part_0"": ""hnrī"", ""name_part_1"": ""alsābʿ"", ""name_part_2"": ""dūq"", ""name_part_3"": ""bāfārīā""}"
87,http://www.wikidata.org/entity/Q563247,brūnū,ar,brawnuː,,قس ألماني,1005-01-01,1045-06-02,40,"{""name_part_0"": ""brūnū""}"
88,http://www.wikidata.org/entity/Q819030,brānjīh rīmūnd alaūl,ar,braːnʒiːh riːmuːnd aːlʔ|uuːl,,,1005-01-01,1035-04-06,30,"{""name_part_0"": ""brānjīh"", ""name_part_1"": ""rīmūnd"", ""name_part_2"": ""alaūl""}"
89,http://www.wikidata.org/entity/Q1740272,alẓāhr lʾiʿzāz dīn allh,ar,ðˤaːhr lʔʕzaːz dajn aːllh,أبو الحسن الظاهر,سابع الخلفاء الفاطميين (حكم 411 – 427هـ / 1021 – 1036م),1005-06-20,1036-06-13,31,"{""name_part_0"": ""alẓāhr"", ""name_part_1"": ""lʾiʿzāz"", ""name_part_2"": ""dīn"", ""name_part_3"": ""allh""}"
90,http://www.wikidata.org/entity/Q58573,klīmnt althānī,ar,kleːmnt aːlθaːnaj,,كهنوت ألماني,1005-10-01,1047-10-15,42,"{""name_part_0"": ""klīmnt"", ""name_part_1"": ""althānī""}"
91,http://www.wikidata.org/entity/Q559539,ūlīām aldhrāʿ alḥdīdīah,ar,oːlajaːm aːlðraːʕ aːlħdjdeːa,,,1010-01-01,1046-01-01,36,"{""name_part_0"": ""ūlīām"", ""name_part_1"": ""aldhrāʿ"", ""name_part_2"": ""alḥdīdīah""}"
92,http://www.wikidata.org/entity/Q41654,mīkhā'īīl alrābʿ albāflāghūnī,ar,miːxaːʔjl aːlraːbʕ aːlbaːflaːɣawnaj,,,1010-01-01,1041-12-16,31,"{""name_part_0"": ""mīkhā'īīl"", ""name_part_1"": ""alrābʿ"", ""name_part_2"": ""albāflāghūnī""}"
93,http://www.wikidata.org/entity/Q314218,bītr mlk almjr,ar,bjtr mlk aːlmgr,,,1011-01-01,1046-01-01,35,"{""name_part_0"": ""bītr"", ""name_part_1"": ""mlk"", ""name_part_2"": ""almjr""}"
94,http://www.wikidata.org/entity/Q32625,mūdūd alghznūī,ar,moːdoːd aːlɣznuːj,,,1012-01-01,1049-12-01,37,"{""name_part_0"": ""mūdūd"", ""name_part_1"": ""alghznūī""}"
95,http://www.wikidata.org/entity/Q1223864,dīrīk alrābʿ kūnt hūlndā,ar,diːriːk aːlraːbʕ kuːnt huːlndaː,,,1015-01-01,1049-01-19,34,"{""name_part_0"": ""dīrīk"", ""name_part_1"": ""alrābʿ"", ""name_part_2"": ""kūnt"", ""name_part_3"": ""hūlndā""}"
96,http://www.wikidata.org/entity/Q41838,mīkhā'īīl alkhāms aljlfāṭ,ar,miːxaːʔjl aːlxaːms aːlʒlfaːtˤ,,إمبراطور بيزنطى,1015-01-01,1042-08-30,27,"{""name_part_0"": ""mīkhā'īīl"", ""name_part_1"": ""alkhāms"", ""name_part_2"": ""aljlfāṭ""}"
97,http://www.wikidata.org/entity/Q188627,hārūld qdm alarnb,ar,haːrwld qdm aːlʔ|urnb,,ملك سابق على إنكلترا,1016-01-01,1040-03-23,24,"{""name_part_0"": ""hārūld"", ""name_part_1"": ""qdm"", ""name_part_2"": ""alarnb""}"
